processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX532274,CARD006299,C004344,2024-04-01 00:10:27,PURCHASE,PlayStation Network,1117.241,JOD,Entertainment,APPROVED
PTX1019872,CARD011909,C008189,2024-04-01 01:33:58,PURCHASE,Wizz Air,415.470,JOD,Travel,APPROVED
PTX396017,CARD004637,C003213,2024-04-01 01:48:03,PURCHASE,Buffalo Wings,933.739,JOD,Restaurants,APPROVED
PTX396009,CARD004637,C003213,2024-04-01 02:08:30,PURCHASE,Zara,96.291,JOD,Clothing,APPROVED
PTX1154418,CARD013440,C009245,2024-04-01 02:14:34,PURCHASE,JoPetrol,524.512,JOD,Fuel,APPROVED
PTX377123,CARD004391,C003051,2024-04-01 05:41:14,PURCHASE,Manaseer,1756.683,JOD,Fuel,APPROVED
PTX1120875,CARD013073,C008998,2024-04-01 06:32:21,PURCHASE,Orange,22.593,JOD,Telecom,APPROVED
PTX392641,CARD004600,C003187,2024-04-01 07:40:52,PURCHASE,YouTube Premium,876.196,JOD,Subscriptions,APPROVED
PTX343300,CARD004003,C002781,2024-04-01 08:57:59,PURCHASE,Almonds Coffee House,597.925,JOD,Restaurants,APPROVED
PTX1248555,CARD014542,C009992,2024-04-01 09:53:36,PURCHASE,Amman Rotana,27.282,JOD,Hotels,APPROVED
PTX1184187,CARD013752,C009451,2024-04-01 10:15:05,PURCHASE,Zain,1648.111,JOD,Telecom,APPROVED
PTX488176,CARD005724,C003944,2024-04-01 10:52:57,PURCHASE,University Bookshop,120.604,JOD,Education,APPROVED
PTX444732,CARD005245,C003631,2024-04-01 11:56:38,PURCHASE,Biolab,2732.409,JOD,Healthcare,APPROVED
PTX121283,CARD001590,C001112,2024-04-01 13:09:44,PURCHASE,Coursera,898.793,JOD,Education,APPROVED
PTX1120876,CARD013073,C008998,2024-04-01 13:40:11,PURCHASE,Prime Cinemas,40.906,JOD,Entertainment,APPROVED
PTX449162,CARD005303,C003666,2024-04-01 14:09:35,PURCHASE,TotalEnergies,1178.244,JOD,Fuel,APPROVED
PTX580317,CARD006876,C004739,2024-04-01 15:03:15,PURCHASE,PlayStation Network,148.387,JOD,Entertainment,APPROVED
PTX717542,CARD008497,C005823,2024-04-01 18:13:08,PURCHASE,Wizz Air,38.104,JOD,Travel,APPROVED
PTX392638,CARD004600,C003187,2024-04-01 19:06:18,PURCHASE,Royal Jordanian,1350.637,JOD,Travel,APPROVED
PTX1193266,CARD013861,C009528,2024-04-01 21:35:23,PURCHASE,YouTube Premium,309.572,JOD,Subscriptions,APPROVED
PTX567167,CARD006726,C004641,2024-04-01 21:48:03,PURCHASE,SmartBuy,947.599,USD,Electronics,APPROVED
PTX1248563,CARD014542,C009992,2024-04-01 23:00:04,PURCHASE,Umniah,476.233,JOD,Telecom,APPROVED
PTX717546,CARD008497,C005823,2024-04-01 23:28:23,PURCHASE,YouTube Premium,35.915,JOD,Subscriptions,APPROVED
PTX1148139,CARD013366,C009194,2024-04-01 23:42:33,PURCHASE,Leaders Center,1060.945,USD,Electronics,APPROVED
PTX581753,CARD006902,C004755,2024-04-02 00:08:00,PURCHASE,Orange,54.873,JOD,Telecom,APPROVED
PTX054290,CARD000681,C000477,2024-04-02 01:03:11,PURCHASE,Coursera,3365.685,USD,Education,APPROVED
PTX145256,CARD001875,C001309,2024-04-02 02:35:12,PURCHASE,Microsoft 365,14.804,JOD,Subscriptions,APPROVED
PTX213830,CARD002593,C001794,2024-04-02 05:14:28,PURCHASE,Biolab,171.002,JOD,Healthcare,APPROVED
PTX562184,CARD006655,C004595,2024-04-02 06:13:10,PURCHASE,MedLabs,368.649,EUR,Healthcare,APPROVED
PTX1193267,CARD013861,C009528,2024-04-02 07:07:14,PURCHASE,MedLabs,230.549,JOD,Healthcare,APPROVED
PTX198926,CARD002439,C001687,2024-04-02 07:15:22,PURCHASE,MedLabs,188.733,JOD,Healthcare,APPROVED
PTX1028154,CARD012019,C008268,2024-04-02 07:25:58,PURCHASE,Booking.com,188.428,JOD,Travel,APPROVED
PTX198919,CARD002439,C001687,2024-04-02 09:54:38,PURCHASE,TotalEnergies,164.272,JOD,Fuel,APPROVED
PTX1148140,CARD013366,C009194,2024-04-02 11:36:19,PURCHASE,Leaders Center,994.912,USD,Electronics,APPROVED
PTX1003885,CARD011720,C008048,2024-04-02 12:07:22,PURCHASE,Booking.com,389.319,JOD,Travel,APPROVED
PTX166174,CARD002097,C001456,2024-04-02 14:45:42,PURCHASE,Almonds Coffee House,1084.367,EUR,Restaurants,APPROVED
PTX136177,CARD001738,C001206,2024-04-02 16:00:30,PURCHASE,Biolab,586.887,EUR,Healthcare,APPROVED
PTX145260,CARD001875,C001309,2024-04-02 17:06:17,PURCHASE,JoPetrol,1332.237,JOD,Fuel,APPROVED
PTX662064,CARD007822,C005370,2024-04-02 17:23:30,PURCHASE,JoPetrol,641.802,JOD,Fuel,APPROVED
PTX383496,CARD004464,C003103,2024-04-02 18:50:22,PURCHASE,Manaseer,230.463,JOD,Fuel,APPROVED
PTX562179,CARD006655,C004595,2024-04-02 22:16:21,PURCHASE,JoPetrol,508.636,EUR,Fuel,APPROVED
PTX136178,CARD001738,C001206,2024-04-02 23:06:54,PURCHASE,SmartBuy,406.540,EUR,Retail,APPROVED
PTX255924,CARD003084,C002151,2024-04-03 02:51:00,PURCHASE,Leaders Center,45.862,JOD,Electronics,APPROVED
PTX1248558,CARD014542,C009992,2024-04-03 04:33:21,PURCHASE,Spotify,250.954,JOD,Subscriptions,APPROVED
PTX392646,CARD004600,C003187,2024-04-03 09:49:50,PURCHASE,Microsoft 365,2360.622,JOD,Subscriptions,APPROVED
PTX754275,CARD008865,C006083,2024-04-03 10:08:55,PURCHASE,Zain,1208.529,JOD,Telecom,APPROVED
PTX330545,CARD003823,C002655,2024-04-03 11:03:15,PURCHASE,DNA,28.747,JOD,Retail,APPROVED
PTX343294,CARD004003,C002781,2024-04-03 11:08:13,PURCHASE,Udemy,921.435,JOD,Education,APPROVED
PTX729896,CARD008622,C005907,2024-04-03 11:16:21,PURCHASE,City Mall Store,320.694,JOD,Retail,APPROVED
PTX330551,CARD003823,C002655,2024-04-03 12:12:22,PURCHASE,Netflix,1017.706,JOD,Entertainment,APPROVED
PTX567168,CARD006726,C004641,2024-04-03 13:28:26,PURCHASE,Buffalo Wings,1154.462,USD,Restaurants,APPROVED
PTX449163,CARD005303,C003666,2024-04-03 14:05:13,PURCHASE,Wizz Air,3296.799,JOD,Travel,APPROVED
PTX561390,CARD006643,C004586,2024-04-03 14:50:39,PURCHASE,TotalEnergies,1111.328,USD,Fuel,APPROVED
