processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX198241,CARD002431,C001682,2024-10-01 00:21:33,PURCHASE,Umniah,1084.593,JOD,Telecom,APPROVED
PTX1155022,CARD013447,C009249,2024-10-01 00:39:11,PURCHASE,H&M,3992.553,JOD,Clothing,APPROVED
PTX1243265,CARD014465,C009936,2024-10-01 01:03:13,PURCHASE,H&M,1396.910,JOD,Clothing,APPROVED
PTX392686,CARD004600,C003187,2024-10-01 01:32:13,PURCHASE,Manaseer,1371.839,JOD,Fuel,APPROVED
PTX889232,CARD010446,C007159,2024-10-01 02:42:12,PURCHASE,Cozmo,2601.329,JOD,Groceries,APPROVED
PTX1154463,CARD013440,C009245,2024-10-01 02:45:47,PURCHASE,Booking.com,598.848,JOD,Travel,APPROVED
PTX1003947,CARD011720,C008048,2024-10-01 03:28:03,PURCHASE,SmartBuy,608.524,JOD,Retail,APPROVED
PTX1248937,CARD011720,C008048,2024-10-01 03:51:03,PURCHASE,SmartBuy,2084.722,JOD,Retail,DECLINED
PTX406929,CARD004783,C003308,2024-10-01 05:10:21,PURCHASE,SmartBuy,124.310,JOD,Retail,APPROVED
PTX997697,CARD011644,C007991,2024-10-01 05:27:40,PURCHASE,Amman Rotana,76.396,JOD,Hotels,APPROVED
PTX786996,CARD009246,C006334,2024-10-01 05:46:26,PURCHASE,YouTube Premium,1414.912,USD,Subscriptions,APPROVED
PTX1157976,CARD013462,C009259,2024-10-01 05:50:10,PURCHASE,Safeway,480.885,USD,Groceries,APPROVED
PTX296119,CARD003492,C002431,2024-10-01 06:16:42,PURCHASE,SmartBuy,2466.920,JOD,Retail,APPROVED
PTX484828,CARD005691,C003925,2024-10-01 06:19:58,PURCHASE,YouTube Premium,519.713,JOD,Subscriptions,APPROVED
PTX766263,CARD009030,C006193,2024-10-01 06:46:47,PURCHASE,Leaders Center,362.788,JOD,Electronics,APPROVED
PTX1166050,CARD013553,C009320,2024-10-01 06:47:32,PURCHASE,iSystem,122.128,JOD,Electronics,APPROVED
PTX343350,CARD004003,C002781,2024-10-01 07:09:09,PURCHASE,Royal Jordanian,846.409,JOD,Travel,APPROVED
PTX1019926,CARD011909,C008189,2024-10-01 07:51:00,PURCHASE,Manaseer,354.050,JOD,Fuel,APPROVED
PTX997691,CARD011644,C007991,2024-10-01 08:08:47,PURCHASE,University Bookshop,248.630,JOD,Education,APPROVED
PTX568451,CARD006743,C004651,2024-10-01 09:09:27,PURCHASE,SmartBuy,1048.472,JOD,Retail,APPROVED
PTX725602,CARD008582,C005882,2024-10-01 09:42:58,PURCHASE,Wizz Air,602.103,JOD,Travel,APPROVED
PTX875308,CARD010282,C007045,2024-10-01 09:49:30,PURCHASE,Booking.com,321.230,JOD,Travel,APPROVED
PTX155202,CARD001991,C001390,2024-10-01 10:42:45,PURCHASE,Le Royal,37.157,JOD,Hotels,APPROVED
PTX568450,CARD006743,C004651,2024-10-01 10:43:12,PURCHASE,H&M,1158.784,JOD,Clothing,APPROVED
PTX889231,CARD010446,C007159,2024-10-01 11:10:17,PURCHASE,Zain,2221.707,JOD,Telecom,APPROVED
PTX1120929,CARD013073,C008998,2024-10-01 11:33:45,PURCHASE,Biolab,37.799,JOD,Healthcare,APPROVED
PTX383553,CARD004464,C003103,2024-10-01 11:34:11,PURCHASE,Le Royal,420.051,JOD,Hotels,APPROVED
PTX1248774,CARD013073,C008998,2024-10-01 12:01:45,PURCHASE,Biolab,142.399,JOD,Healthcare,DECLINED
PTX510263,CARD006036,C004162,2024-10-01 12:37:58,PURCHASE,Microsoft 365,587.068,JOD,Subscriptions,APPROVED
PTX120984,CARD001587,C001110,2024-10-01 12:43:31,PURCHASE,Le Royal,268.635,JOD,Hotels,APPROVED
PTX372196,CARD004322,C003003,2024-10-01 13:34:05,PURCHASE,Udemy,10.515,JOD,Education,APPROVED
PTX996654,CARD011631,C007981,2024-10-01 15:00:28,PURCHASE,Biolab,587.064,JOD,Healthcare,APPROVED
PTX491037,CARD005754,C003965,2024-10-01 15:22:10,PURCHASE,Prime Cinemas,59.054,JOD,Entertainment,APPROVED
PTX343347,CARD004003,C002781,2024-10-01 15:25:05,PURCHASE,Manaseer,1051.656,JOD,Fuel,APPROVED
PTX766269,CARD009030,C006193,2024-10-01 15:52:17,PURCHASE,Royal Jordanian,681.144,JOD,Travel,APPROVED
PTX190828,CARD002363,C001636,2024-10-01 17:03:56,PURCHASE,H&M,162.783,JOD,Clothing,APPROVED
PTX449227,CARD005303,C003666,2024-10-01 17:06:08,PURCHASE,Google Services,2320.509,JOD,Online Services,APPROVED
PTX707215,CARD008376,C005739,2024-10-01 17:08:59,PURCHASE,OpenAI,454.145,USD,Online Services,APPROVED
PTX080060,CARD001003,C000698,2024-10-01 17:47:15,PURCHASE,Le Royal,254.923,JOD,Hotels,APPROVED
PTX120985,CARD001587,C001110,2024-10-01 18:17:03,PURCHASE,Prime Cinemas,368.592,JOD,Entertainment,APPROVED
PTX981522,CARD011486,C007885,2024-10-01 18:39:46,PURCHASE,PlayStation Network,1401.753,JOD,Entertainment,APPROVED
PTX259739,CARD003114,C002175,2024-10-01 18:52:57,PURCHASE,H&M,411.985,JOD,Clothing,APPROVED
PTX530354,CARD006273,C004329,2024-10-01 18:56:24,PURCHASE,Royal Jordanian,207.841,JOD,Travel,APPROVED
PTX997699,CARD011644,C007991,2024-10-01 19:04:46,PURCHASE,Amman Rotana,182.819,JOD,Hotels,APPROVED
PTX1179178,CARD013695,C009417,2024-10-01 19:18:46,PURCHASE,Netflix,680.106,JOD,Entertainment,APPROVED
PTX056133,CARD000707,C000497,2024-10-01 19:28:08,PURCHASE,American Eagle,1590.214,JOD,Clothing,APPROVED
PTX369542,CARD004284,C002976,2024-10-01 19:38:33,PURCHASE,Google Services,621.961,JOD,Online Services,APPROVED
PTX1119155,CARD013049,C008984,2024-10-01 20:04:08,PURCHASE,Google Services,189.951,EUR,Online Services,APPROVED
PTX392685,CARD004600,C003187,2024-10-01 20:53:23,PURCHASE,Pharmacy One,908.706,JOD,Healthcare,APPROVED
PTX343354,CARD004003,C002781,2024-10-01 21:11:13,PURCHASE,iSystem,60.530,JOD,Electronics,APPROVED
PTX113245,CARD001463,C001021,2024-10-01 21:22:02,PURCHASE,MedLabs,1093.812,JOD,Healthcare,APPROVED
PTX344002,CARD004011,C002786,2024-10-01 21:37:53,PURCHASE,TotalEnergies,534.623,JOD,Fuel,APPROVED
PTX689995,CARD008137,C005572,2024-10-01 23:27:41,PURCHASE,Spotify,513.774,JOD,Subscriptions,APPROVED
PTX1042863,CARD012227,C008417,2024-10-01 23:56:29,PURCHASE,SmartBuy,2074.474,JOD,Electronics,APPROVED
PTX099933,CARD001283,C000895,2024-10-02 02:05:22,PURCHASE,Royal Jordanian,976.944,JOD,Travel,APPROVED
PTX108772,CARD001414,C000985,2024-10-02 02:25:34,PURCHASE,Netflix,58.724,JOD,Entertainment,APPROVED
PTX1161669,CARD013498,C009285,2024-10-02 02:30:01,PURCHASE,Le Royal,56.851,JOD,Hotels,APPROVED
PTX1196980,CARD013882,C009542,2024-10-02 03:14:03,PURCHASE,Umniah,5021.197,JOD,Telecom,APPROVED
PTX794153,CARD009327,C006386,2024-10-02 03:36:04,PURCHASE,H&M,77.712,USD,Clothing,APPROVED
PTX897963,CARD010531,C007218,2024-10-02 03:43:58,PURCHASE,Spotify,553.713,JOD,Subscriptions,APPROVED
PTX568446,CARD006743,C004651,2024-10-02 04:40:43,PURCHASE,H&M,1142.137,JOD,Clothing,APPROVED
PTX689994,CARD008137,C005572,2024-10-02 05:56:48,PURCHASE,Biolab,165.676,JOD,Healthcare,APPROVED
PTX1148195,CARD013366,C009194,2024-10-02 06:30:44,PURCHASE,Netflix,2841.018,USD,Entertainment,APPROVED
PTX329303,CARD003815,C002650,2024-10-02 06:48:35,PURCHASE,Le Royal,213.160,JOD,Hotels,APPROVED
PTX363013,CARD004207,C002923,2024-10-02 07:38:24,PURCHASE,University Bookshop,343.758,JOD,Education,APPROVED
PTX145317,CARD001875,C001309,2024-10-02 11:41:02,PURCHASE,Wizz Air,1645.612,JOD,Travel,APPROVED
PTX756841,CARD008893,C006100,2024-10-02 12:05:33,PURCHASE,Netflix,75.253,JOD,Entertainment,APPROVED
PTX981521,CARD011486,C007885,2024-10-02 12:54:36,PURCHASE,Zara,1356.262,JOD,Clothing,APPROVED
PTX166227,CARD002097,C001456,2024-10-02 13:22:29,PURCHASE,Amazon Web Services,6083.758,EUR,Online Services,APPROVED
PTX506502,CARD005982,C004120,2024-10-02 14:04:39,PURCHASE,Zara,2603.864,JOD,Clothing,APPROVED
PTX1216380,CARD014123,C009712,2024-10-02 14:35:28,PURCHASE,Hypermax,365.756,JOD,Groceries,APPROVED
PTX080544,CARD001010,C000703,2024-10-02 14:40:37,PURCHASE,H&M,6135.085,JOD,Clothing,APPROVED
PTX288450,CARD003419,C002382,2024-10-02 15:13:15,PURCHASE,Orange,472.096,JOD,Telecom,APPROVED
PTX488227,CARD005724,C003944,2024-10-02 15:22:27,PURCHASE,Marriott,123.436,JOD,Hotels,APPROVED
PTX099935,CARD001283,C000895,2024-10-02 15:38:11,PURCHASE,Umniah,1535.873,JOD,Telecom,APPROVED
PTX367220,CARD004263,C002961,2024-10-02 16:20:40,PURCHASE,Le Royal,961.922,JOD,Hotels,APPROVED
PTX368755,CARD004273,C002969,2024-10-02 17:08:09,PURCHASE,Almonds Coffee House,116.720,JOD,Restaurants,APPROVED
PTX1009166,CARD011782,C008095,2024-10-02 17:25:58,PURCHASE,TotalEnergies,704.196,USD,Fuel,APPROVED
PTX080061,CARD001003,C000698,2024-10-02 17:56:15,PURCHASE,University Bookshop,544.451,JOD,Education,APPROVED
PTX1120924,CARD013073,C008998,2024-10-02 18:42:54,PURCHASE,Shawerma Reem,162.673,JOD,Restaurants,APPROVED
PTX1184240,CARD013752,C009451,2024-10-02 18:46:00,PURCHASE,H&M,1886.383,JOD,Clothing,APPROVED
PTX876176,CARD010292,C007052,2024-10-02 19:27:32,PURCHASE,SmartBuy,216.753,JOD,Electronics,APPROVED
PTX618318,CARD007268,C005000,2024-10-02 19:33:06,PURCHASE,Leaders Center,978.292,JOD,Electronics,APPROVED
PTX1249000,CARD010292,C007052,2024-10-02 19:38:32,PURCHASE,SmartBuy,2520.849,JOD,Electronics,REVERSED
PTX136220,CARD001738,C001206,2024-10-02 20:03:13,PURCHASE,OpenAI,458.130,EUR,Online Services,APPROVED
PTX941718,CARD011035,C007572,2024-10-02 22:08:38,PURCHASE,Zara,343.154,JOD,Clothing,APPROVED
PTX530355,CARD006273,C004329,2024-10-02 22:50:31,PURCHASE,Manaseer,65.417,JOD,Fuel,APPROVED
PTX165533,CARD002094,C001455,2024-10-02 22:53:50,PURCHASE,Hypermax,108.454,JOD,Groceries,APPROVED
PTX155618,CARD001997,C001393,2024-10-02 23:21:43,PURCHASE,Safeway,73.567,JOD,Groceries,APPROVED
PTX503595,CARD005934,C004087,2024-10-02 23:24:33,PURCHASE,YouTube Premium,24.130,JOD,Subscriptions,APPROVED
PTX478740,CARD005639,C003892,2024-10-02 23:58:36,PURCHASE,Zain,456.135,USD,Telecom,APPROVED
PTX618322,CARD007268,C005000,2024-10-03 00:19:37,PURCHASE,TotalEnergies,3270.764,JOD,Fuel,APPROVED
PTX496772,CARD005835,C004021,2024-10-03 00:31:59,PURCHASE,American Eagle,291.954,JOD,Clothing,APPROVED
PTX017225,CARD000228,C000158,2024-10-03 00:46:00,PURCHASE,Le Royal,3290.325,JOD,Hotels,APPROVED
PTX259743,CARD003114,C002175,2024-10-03 01:15:12,PURCHASE,Microsoft 365,602.825,JOD,Subscriptions,APPROVED
PTX190823,CARD002363,C001636,2024-10-03 03:34:37,PURCHASE,Orange,59.924,JOD,Telecom,APPROVED
PTX717598,CARD008497,C005823,2024-10-03 04:07:24,PURCHASE,PlayStation Network,44.950,JOD,Entertainment,APPROVED
PTX636931,CARD007512,C005169,2024-10-03 04:28:52,PURCHASE,Booking.com,6040.808,USD,Travel,APPROVED
PTX681978,CARD008048,C005510,2024-10-03 05:45:29,PURCHASE,Coursera,1633.611,EUR,Education,APPROVED
PTX889234,CARD010446,C007159,2024-10-03 05:47:02,PURCHASE,iSystem,2096.743,JOD,Electronics,APPROVED
PTX1155017,CARD013447,C009249,2024-10-03 06:13:59,PURCHASE,Umniah,1077.434,JOD,Telecom,APPROVED
