processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX210205,CARD002558,C001769,2025-12-01 00:21:56,PURCHASE,SmartBuy,1781.950,JOD,Electronics,APPROVED
PTX853415,CARD010036,C006873,2025-12-01 00:32:28,PURCHASE,Royal Jordanian,5410.867,JOD,Travel,APPROVED
PTX567361,CARD006726,C004641,2025-12-01 00:53:16,PURCHASE,Orange,2127.742,USD,Telecom,APPROVED
PTX861843,CARD010139,C006942,2025-12-01 00:54:42,PURCHASE,Netflix,5827.707,JOD,Entertainment,APPROVED
PTX322649,CARD003766,C002614,2025-12-01 00:54:56,PURCHASE,Amman Rotana,66.166,JOD,Hotels,APPROVED
PTX1243387,CARD014465,C009936,2025-12-01 01:06:30,PURCHASE,Prime Cinemas,1292.706,JOD,Entertainment,APPROVED
PTX058838,CARD000727,C000511,2025-12-01 01:17:45,PURCHASE,Manaseer,111.879,JOD,Fuel,APPROVED
PTX068416,CARD000843,C000591,2025-12-01 01:40:26,PURCHASE,Buffalo Wings,342.612,JOD,Restaurants,APPROVED
PTX903924,CARD010610,C007271,2025-12-01 01:42:40,PURCHASE,Coursera,764.075,JOD,Education,APPROVED
PTX1056435,CARD012398,C008539,2025-12-01 01:46:38,PURCHASE,Zara,366.820,JOD,Clothing,APPROVED
PTX032777,CARD000446,C000311,2025-12-01 02:18:34,PURCHASE,MedLabs,61.482,USD,Healthcare,APPROVED
PTX392794,CARD004600,C003187,2025-12-01 02:19:08,PURCHASE,Pharmacy One,1838.997,JOD,Healthcare,APPROVED
PTX1145951,CARD013353,C009186,2025-12-01 02:19:58,PURCHASE,Marriott,1558.579,EUR,Hotels,APPROVED
PTX640867,CARD007569,C005203,2025-12-01 02:37:39,PURCHASE,Booking.com,255.568,EUR,Travel,APPROVED
PTX996202,CARD011623,C007978,2025-12-01 02:51:14,PURCHASE,Microsoft 365,1281.725,JOD,Subscriptions,APPROVED
PTX384263,CARD004476,C003109,2025-12-01 02:51:57,PURCHASE,H&M,117.825,JOD,Clothing,APPROVED
