processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX532331,CARD006299,C004344,2024-11-01 00:24:29,PURCHASE,Cozmo,846.904,JOD,Groceries,APPROVED
PTX580367,CARD006876,C004739,2024-11-01 00:32:56,PURCHASE,H&M,2717.597,JOD,Clothing,APPROVED
PTX783249,CARD009209,C006312,2024-11-01 02:05:49,PURCHASE,MedLabs,3684.271,EUR,Healthcare,APPROVED
PTX766277,CARD009030,C006193,2024-11-01 02:24:58,PURCHASE,Manaseer,700.032,JOD,Fuel,APPROVED
PTX658122,CARD007783,C005350,2024-11-01 05:49:51,PURCHASE,SmartBuy,275.626,JOD,Retail,APPROVED
PTX706557,CARD008368,C005734,2024-11-01 05:55:14,PURCHASE,DNA,26.276,USD,Retail,APPROVED
PTX756853,CARD008893,C006100,2024-11-01 07:12:24,PURCHASE,DNA,73.039,JOD,Retail,APPROVED
PTX190837,CARD002363,C001636,2024-11-01 07:13:33,PURCHASE,Pharmacy One,218.659,JOD,Healthcare,APPROVED
PTX314449,CARD003672,C002552,2024-11-01 08:05:50,PURCHASE,Umniah,71.389,JOD,Telecom,APPROVED
PTX1243271,CARD014465,C009936,2024-11-01 08:09:16,PURCHASE,JoPetrol,1188.785,JOD,Fuel,APPROVED
PTX618330,CARD007268,C005000,2024-11-01 09:28:25,PURCHASE,Booking.com,554.326,JOD,Travel,APPROVED
PTX443591,CARD005230,C003622,2024-11-01 09:38:31,PURCHASE,Biolab,227.722,USD,Healthcare,APPROVED
PTX464008,CARD005479,C003787,2024-11-01 10:22:00,PURCHASE,Amazon Web Services,583.234,JOD,Online Services,APPROVED
PTX638349,CARD007536,C005185,2024-11-01 10:35:34,PURCHASE,Biolab,892.983,JOD,Healthcare,APPROVED
PTX618325,CARD007268,C005000,2024-11-01 12:11:19,PURCHASE,Buffalo Wings,1412.099,JOD,Restaurants,APPROVED
PTX1047727,CARD012289,C008463,2024-11-01 13:29:28,PURCHASE,Umniah,6251.751,JOD,Telecom,APPROVED
PTX266502,CARD003166,C002206,2024-11-01 13:40:23,PURCHASE,DNA,298.820,JOD,Retail,APPROVED
PTX939414,CARD011013,C007555,2024-11-01 14:28:41,PURCHASE,SmartBuy,183.124,JOD,Retail,APPROVED
PTX017232,CARD000228,C000158,2024-11-01 14:57:36,PURCHASE,Wizz Air,883.852,JOD,Travel,APPROVED
PTX093069,CARD001195,C000831,2024-11-01 15:22:32,PURCHASE,Netflix,400.323,JOD,Entertainment,APPROVED
PTX139636,CARD001803,C001258,2024-11-01 15:24:37,PURCHASE,Marriott,1034.808,JOD,Hotels,APPROVED
PTX1178769,CARD013684,C009409,2024-11-01 15:59:13,PURCHASE,Leaders Center,943.324,JOD,Electronics,APPROVED
PTX1246330,CARD014506,C009968,2024-11-01 17:15:11,PURCHASE,Pharmacy One,686.601,JOD,Healthcare,APPROVED
PTX112562,CARD001455,C001017,2024-11-01 17:28:24,PURCHASE,Safeway,91.456,JOD,Groceries,APPROVED
