processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX435651,CARD005130,C003547,2023-05-01 22:03:44,PURCHASE,Udemy,258.797,JOD,Education,APPROVED
PTX288314,CARD003419,C002382,2023-05-02 21:08:24,PURCHASE,Spotify,161.579,JOD,Subscriptions,APPROVED
PTX435650,CARD005130,C003547,2023-05-03 03:35:52,PURCHASE,SmartBuy,6.396,JOD,Retail,APPROVED
PTX435648,CARD005130,C003547,2023-05-03 16:54:41,PURCHASE,Amazon Web Services,548.242,JOD,Online Services,APPROVED
PTX435649,CARD005130,C003547,2023-05-07 01:21:24,PURCHASE,Manaseer,156.164,JOD,Fuel,APPROVED
PTX198832,CARD002439,C001687,2023-05-07 08:23:27,PURCHASE,Shawerma Reem,635.144,JOD,Restaurants,APPROVED
PTX435652,CARD005130,C003547,2023-05-07 12:58:58,PURCHASE,Udemy,365.074,JOD,Education,APPROVED
PTX288324,CARD003419,C002382,2023-05-08 14:30:39,PURCHASE,Leaders Center,671.003,JOD,Electronics,APPROVED
PTX198830,CARD002439,C001687,2023-05-08 19:34:59,PURCHASE,H&M,297.550,JOD,Clothing,APPROVED
PTX288316,CARD003419,C002382,2023-05-09 07:08:14,PURCHASE,TotalEnergies,408.969,JOD,Fuel,APPROVED
PTX288315,CARD003419,C002382,2023-05-11 06:30:09,PURCHASE,Leaders Center,740.315,JOD,Electronics,APPROVED
PTX288323,CARD003419,C002382,2023-05-11 09:36:27,PURCHASE,City Mall Store,361.643,JOD,Retail,APPROVED
PTX198826,CARD002439,C001687,2023-05-12 05:15:35,PURCHASE,Booking.com,170.450,JOD,Travel,APPROVED
PTX636795,CARD007512,C005169,2023-05-14 08:59:27,PURCHASE,American Eagle,2092.355,USD,Clothing,APPROVED
PTX288330,CARD003419,C002382,2023-05-18 23:41:28,PURCHASE,Manaseer,473.615,JOD,Fuel,APPROVED
PTX288328,CARD003419,C002382,2023-05-19 12:00:18,PURCHASE,YouTube Premium,157.098,JOD,Subscriptions,APPROVED
PTX288332,CARD003419,C002382,2023-05-20 20:55:09,PURCHASE,Amazon Web Services,624.820,JOD,Online Services,APPROVED
PTX729799,CARD008622,C005907,2023-05-21 13:37:43,PURCHASE,TotalEnergies,739.724,JOD,Fuel,APPROVED
PTX288329,CARD003419,C002382,2023-05-22 09:56:38,PURCHASE,SmartBuy,503.437,JOD,Retail,APPROVED
PTX729801,CARD008622,C005907,2023-05-22 13:29:20,PURCHASE,Buffalo Wings,2333.185,JOD,Restaurants,APPROVED
PTX288336,CARD003419,C002382,2023-05-22 19:46:12,PURCHASE,Umniah,455.774,JOD,Telecom,APPROVED
PTX288333,CARD003419,C002382,2023-05-23 08:07:51,PURCHASE,Google Services,250.974,JOD,Online Services,APPROVED
PTX288335,CARD003419,C002382,2023-05-24 20:50:20,PURCHASE,Cozmo,594.956,JOD,Groceries,APPROVED
PTX636796,CARD007512,C005169,2023-05-25 03:20:40,PURCHASE,Zara,773.122,USD,Clothing,APPROVED
PTX288331,CARD003419,C002382,2023-05-25 07:03:01,PURCHASE,Cozmo,478.644,JOD,Groceries,APPROVED
PTX198836,CARD002439,C001687,2023-05-25 15:56:25,PURCHASE,Amman Rotana,463.085,JOD,Hotels,APPROVED
PTX636797,CARD007512,C005169,2023-05-25 23:00:30,PURCHASE,Spotify,2819.175,USD,Subscriptions,APPROVED
PTX997563,CARD011644,C007991,2023-05-28 09:42:41,PURCHASE,Buffalo Wings,164.953,JOD,Restaurants,APPROVED
PTX729802,CARD008622,C005907,2023-05-28 17:59:52,PURCHASE,Zain,1501.005,JOD,Telecom,APPROVED
PTX198834,CARD002439,C001687,2023-05-28 19:07:52,PURCHASE,Shawerma Reem,469.930,JOD,Restaurants,APPROVED
PTX997562,CARD011644,C007991,2023-05-29 08:22:04,PURCHASE,Amazon Web Services,221.238,JOD,Online Services,APPROVED
PTX1249440,CARD011644,C007991,2023-05-29 08:45:04,PURCHASE,Amazon Web Services,929.418,JOD,Online Services,REVERSED
PTX288334,CARD003419,C002382,2023-05-29 19:56:59,PURCHASE,Zara,751.676,JOD,Clothing,APPROVED
