processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX137159,CARD001755,C001219,2026-03-01 00:00:41,PURCHASE,Le Royal,87.745,JOD,Hotels,APPROVED
PTX451085,CARD005324,C003679,2026-03-01 00:10:54,PURCHASE,Zara,454.209,JOD,Clothing,APPROVED
PTX399982,CARD004687,C003244,2026-03-01 00:16:23,PURCHASE,H&M,10873.942,JOD,Clothing,APPROVED
PTX596839,CARD007036,C004840,2026-03-01 00:19:19,PURCHASE,Umniah,359.872,JOD,Telecom,APPROVED
PTX1081366,CARD012676,C008729,2026-03-01 00:20:17,PURCHASE,SmartBuy,469.389,JOD,Electronics,APPROVED
PTX769919,CARD009075,C006225,2026-03-01 00:29:07,PURCHASE,Buffalo Wings,231.258,USD,Restaurants,APPROVED
PTX085903,CARD001090,C000761,2026-03-01 00:35:46,PURCHASE,Wizz Air,202.889,JOD,Travel,APPROVED
PTX1083518,CARD012704,C008747,2026-03-01 00:37:48,PURCHASE,Google Services,1278.092,JOD,Online Services,APPROVED
PTX958934,CARD011219,C007699,2026-03-01 00:51:40,PURCHASE,Google Services,818.926,JOD,Online Services,APPROVED
PTX797031,CARD009373,C006417,2026-03-01 01:11:04,PURCHASE,PlayStation Network,484.309,JOD,Entertainment,APPROVED
PTX1218767,CARD014162,C009738,2026-03-01 01:13:13,PURCHASE,American Eagle,77.717,JOD,Clothing,APPROVED
PTX1125156,CARD013102,C009016,2026-03-01 01:15:34,PURCHASE,Zara,265.718,EUR,Clothing,APPROVED
PTX1068152,CARD012521,C008616,2026-03-01 01:18:41,PURCHASE,Shawerma Reem,993.990,USD,Restaurants,APPROVED
PTX800400,CARD009409,C006442,2026-03-01 01:42:01,PURCHASE,Udemy,332.130,EUR,Education,APPROVED
PTX933371,CARD010917,C007490,2026-03-01 01:44:01,PURCHASE,Cozmo,553.550,JOD,Groceries,APPROVED
PTX344155,CARD004011,C002786,2026-03-01 01:45:39,PURCHASE,DNA,441.792,JOD,Retail,APPROVED
PTX1155348,CARD013451,C009251,2026-03-01 01:46:17,PURCHASE,Coursera,5204.426,USD,Education,APPROVED
PTX858263,CARD010105,C006923,2026-03-01 01:54:10,PURCHASE,Wizz Air,185.362,USD,Travel,APPROVED
PTX648692,CARD007660,C005265,2026-03-01 01:56:52,PURCHASE,Royal Jordanian,284.546,JOD,Travel,APPROVED
PTX544439,CARD006449,C004449,2026-03-01 01:58:14,PURCHASE,TotalEnergies,81.744,JOD,Fuel,APPROVED
PTX937107,CARD010971,C007526,2026-03-01 02:00:38,PURCHASE,Umniah,668.568,JOD,Telecom,APPROVED
PTX708832,CARD008399,C005752,2026-03-01 02:10:43,PURCHASE,Netflix,1116.288,EUR,Entertainment,APPROVED
PTX112700,CARD001455,C001017,2026-03-01 02:25:15,PURCHASE,Buffalo Wings,192.297,JOD,Restaurants,APPROVED
PTX211828,CARD002576,C001781,2026-03-01 02:28:33,PURCHASE,American Eagle,410.928,USD,Clothing,APPROVED
PTX407066,CARD004783,C003308,2026-03-01 02:36:13,PURCHASE,City Mall Store,97.270,JOD,Retail,APPROVED
PTX448025,CARD005285,C003658,2026-03-01 02:38:29,PURCHASE,Shawerma Reem,869.033,JOD,Restaurants,APPROVED
PTX299845,CARD003526,C002452,2026-03-01 02:56:31,PURCHASE,Amazon Web Services,1639.782,JOD,Online Services,APPROVED
PTX413592,CARD004884,C003379,2026-03-01 03:01:50,PURCHASE,Prime Cinemas,197.438,EUR,Entertainment,APPROVED
PTX861703,CARD010137,C006941,2026-03-01 03:08:43,PURCHASE,Google Services,486.405,JOD,Online Services,APPROVED
PTX719349,CARD008511,C005831,2026-03-01 03:21:42,PURCHASE,Udemy,884.120,JOD,Education,APPROVED
PTX1169416,CARD013597,C009348,2026-03-01 03:33:55,PURCHASE,Almonds Coffee House,297.888,JOD,Restaurants,APPROVED
PTX298153,CARD003509,C002439,2026-03-01 03:38:47,PURCHASE,American Eagle,5469.234,JOD,Clothing,APPROVED
PTX501180,CARD005898,C004064,2026-03-01 03:42:48,PURCHASE,City Mall Store,291.139,JOD,Retail,APPROVED
PTX1006830,CARD011751,C008072,2026-03-01 03:53:01,PURCHASE,Wizz Air,5409.086,JOD,Travel,APPROVED
PTX235429,CARD002843,C001977,2026-03-01 04:00:48,PURCHASE,TotalEnergies,1153.188,USD,Fuel,APPROVED
PTX165684,CARD002094,C001455,2026-03-01 04:04:53,PURCHASE,Cozmo,181.535,JOD,Groceries,APPROVED
PTX177857,CARD002249,C001558,2026-03-01 04:14:38,PURCHASE,Umniah,386.614,JOD,Telecom,APPROVED
PTX906526,CARD010649,C007297,2026-03-01 04:16:07,PURCHASE,Marriott,76.923,JOD,Hotels,APPROVED
PTX793781,CARD009318,C006380,2026-03-01 04:23:37,PURCHASE,Amazon Web Services,27.687,JOD,Online Services,APPROVED
PTX017388,CARD000228,C000158,2026-03-01 04:29:22,PURCHASE,City Mall Store,10.624,JOD,Retail,APPROVED
PTX503916,CARD005936,C004088,2026-03-01 04:32:41,PURCHASE,TotalEnergies,230.616,USD,Fuel,APPROVED
PTX553818,CARD006546,C004521,2026-03-01 04:35:58,PURCHASE,Hypermax,131.374,JOD,Groceries,APPROVED
PTX202507,CARD002482,C001715,2026-03-01 04:40:40,PURCHASE,TotalEnergies,4740.839,JOD,Fuel,APPROVED
PTX338477,CARD003930,C002728,2026-03-01 04:41:48,PURCHASE,Netflix,2478.514,JOD,Entertainment,APPROVED
PTX765455,CARD009020,C006188,2026-03-01 04:43:18,PURCHASE,Pharmacy One,186.455,JOD,Healthcare,APPROVED
PTX935571,CARD010947,C007510,2026-03-01 04:50:31,PURCHASE,Manaseer,7390.249,JOD,Fuel,APPROVED
PTX1073913,CARD012594,C008674,2026-03-01 05:01:07,PURCHASE,Microsoft 365,270.370,JOD,Subscriptions,APPROVED
PTX589247,CARD006963,C004797,2026-03-01 05:07:29,PURCHASE,Biolab,220.290,JOD,Healthcare,APPROVED
PTX024379,CARD000318,C000222,2026-03-01 05:11:26,PURCHASE,Marriott,904.308,USD,Hotels,APPROVED
PTX997834,CARD011644,C007991,2026-03-01 05:33:59,PURCHASE,Microsoft 365,177.022,JOD,Subscriptions,APPROVED
PTX129539,CARD001679,C001171,2026-03-01 05:36:41,PURCHASE,Pharmacy One,140.621,JOD,Healthcare,APPROVED
PTX298157,CARD003509,C002439,2026-03-01 05:38:38,PURCHASE,Pharmacy One,5126.691,JOD,Healthcare,APPROVED
PTX640890,CARD007569,C005203,2026-03-01 05:41:58,PURCHASE,Microsoft 365,92.557,EUR,Subscriptions,APPROVED
PTX092310,CARD001178,C000821,2026-03-01 05:42:22,PURCHASE,University Bookshop,1028.521,JOD,Education,APPROVED
PTX960395,CARD011232,C007709,2026-03-01 05:42:22,PURCHASE,Netflix,179.184,JOD,Entertainment,APPROVED
PTX895188,CARD010502,C007195,2026-03-01 05:45:01,PURCHASE,iSystem,434.428,JOD,Electronics,APPROVED
PTX117027,CARD001532,C001071,2026-03-01 05:47:01,PURCHASE,Royal Jordanian,670.458,USD,Travel,APPROVED
PTX271100,CARD003223,C002241,2026-03-01 06:27:20,PURCHASE,Cozmo,3498.646,JOD,Groceries,APPROVED
PTX727070,CARD008599,C005891,2026-03-01 06:31:58,PURCHASE,Zain,238.126,JOD,Telecom,APPROVED
PTX957308,CARD011195,C007686,2026-03-01 06:37:29,PURCHASE,TotalEnergies,45.254,JOD,Fuel,APPROVED
PTX071731,CARD000879,C000615,2026-03-01 06:39:00,PURCHASE,Buffalo Wings,306.165,JOD,Restaurants,APPROVED
PTX456211,CARD005393,C003727,2026-03-01 06:43:49,PURCHASE,iSystem,20.037,JOD,Electronics,APPROVED
PTX657704,CARD007778,C005347,2026-03-01 06:52:21,PURCHASE,Royal Jordanian,1422.580,USD,Travel,APPROVED
PTX995467,CARD011614,C007973,2026-03-01 06:54:59,PURCHASE,Umniah,1738.728,JOD,Telecom,APPROVED
