processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX383515,CARD004464,C003103,2024-06-01 03:12:15,PURCHASE,OpenAI,830.626,JOD,Online Services,APPROVED
PTX390803,CARD004570,C003169,2024-06-01 04:35:16,PURCHASE,Marriott,248.725,JOD,Hotels,APPROVED
PTX369493,CARD004284,C002976,2024-06-01 04:43:24,PURCHASE,Prime Cinemas,814.082,JOD,Entertainment,APPROVED
PTX1119123,CARD013049,C008984,2024-06-01 04:53:02,PURCHASE,Zain,102.299,EUR,Telecom,APPROVED
PTX198209,CARD002431,C001682,2024-06-01 07:52:50,PURCHASE,Biolab,1292.187,JOD,Healthcare,APPROVED
PTX689953,CARD008137,C005572,2024-06-01 09:19:56,PURCHASE,Leaders Center,1039.467,JOD,Electronics,APPROVED
PTX330559,CARD003823,C002655,2024-06-01 10:19:52,PURCHASE,Umniah,73.274,JOD,Telecom,APPROVED
PTX882955,CARD010391,C007121,2024-06-01 10:39:43,PURCHASE,Google Services,1909.806,USD,Online Services,APPROVED
PTX580335,CARD006876,C004739,2024-06-01 10:57:01,PURCHASE,Wizz Air,111.160,JOD,Travel,APPROVED
PTX800690,CARD009417,C006446,2024-06-01 11:22:23,PURCHASE,Pharmacy One,2066.803,JOD,Healthcare,APPROVED
PTX067302,CARD000832,C000582,2024-06-01 12:04:54,PURCHASE,Buffalo Wings,3957.933,JOD,Restaurants,APPROVED
PTX1216343,CARD014123,C009712,2024-06-01 13:11:59,PURCHASE,Amman Rotana,328.875,JOD,Hotels,APPROVED
PTX190781,CARD002363,C001636,2024-06-01 16:06:28,PURCHASE,Coursera,101.335,JOD,Education,APPROVED
PTX392654,CARD004600,C003187,2024-06-01 17:05:13,PURCHASE,Microsoft 365,2293.941,JOD,Subscriptions,APPROVED
PTX255946,CARD003084,C002151,2024-06-01 17:27:21,PURCHASE,Netflix,54.765,JOD,Entertainment,APPROVED
PTX478708,CARD005639,C003892,2024-06-01 17:59:25,PURCHASE,Umniah,105.885,USD,Telecom,APPROVED
PTX786959,CARD009246,C006334,2024-06-01 18:22:49,PURCHASE,Umniah,1981.260,USD,Telecom,APPROVED
PTX638312,CARD007536,C005185,2024-06-01 18:27:53,PURCHASE,Leaders Center,1217.240,JOD,Electronics,APPROVED
PTX368453,CARD004270,C002967,2024-06-01 21:03:24,PURCHASE,Wizz Air,330.002,JOD,Travel,APPROVED
PTX561405,CARD006643,C004586,2024-06-01 21:46:51,PURCHASE,SmartBuy,436.136,USD,Electronics,APPROVED
PTX1003908,CARD011720,C008048,2024-06-01 23:26:28,PURCHASE,Orange,628.466,JOD,Telecom,APPROVED
PTX330563,CARD003823,C002655,2024-06-02 00:40:07,PURCHASE,Booking.com,1486.625,JOD,Travel,APPROVED
PTX636893,CARD007512,C005169,2024-06-02 01:09:48,PURCHASE,Spotify,5791.792,USD,Subscriptions,APPROVED
PTX488194,CARD005724,C003944,2024-06-02 02:03:40,PURCHASE,JoPetrol,50.891,JOD,Fuel,APPROVED
PTX478709,CARD005639,C003892,2024-06-02 03:24:23,PURCHASE,Umniah,1059.483,USD,Telecom,APPROVED
PTX1196946,CARD013882,C009542,2024-06-02 03:43:15,PURCHASE,Spotify,3975.479,JOD,Subscriptions,APPROVED
PTX631634,CARD007450,C005124,2024-06-02 04:39:33,PURCHASE,Wizz Air,523.604,JOD,Travel,APPROVED
PTX814778,CARD009584,C006562,2024-06-02 05:06:21,PURCHASE,Biolab,285.940,JOD,Healthcare,APPROVED
PTX067310,CARD000832,C000582,2024-06-02 05:11:33,PURCHASE,Marriott,3747.168,JOD,Hotels,APPROVED
PTX235235,CARD002843,C001977,2024-06-02 05:22:18,PURCHASE,PlayStation Network,1451.682,USD,Entertainment,APPROVED
PTX853761,CARD010043,C006876,2024-06-02 06:30:47,PURCHASE,Cozmo,973.454,JOD,Groceries,APPROVED
PTX754291,CARD008865,C006083,2024-06-02 06:34:49,PURCHASE,University Bookshop,307.889,JOD,Education,APPROVED
PTX244764,CARD002946,C002048,2024-06-02 07:23:05,PURCHASE,Spotify,203.599,JOD,Subscriptions,APPROVED
PTX488193,CARD005724,C003944,2024-06-02 08:46:45,PURCHASE,Manaseer,90.982,JOD,Fuel,APPROVED
PTX198211,CARD002431,C001682,2024-06-02 09:04:21,PURCHASE,YouTube Premium,1453.183,JOD,Subscriptions,APPROVED
PTX367182,CARD004263,C002961,2024-06-02 09:19:28,PURCHASE,SmartBuy,3004.765,JOD,Electronics,APPROVED
PTX235244,CARD002843,C001977,2024-06-02 09:40:11,PURCHASE,Zain,68.636,USD,Telecom,APPROVED
PTX406891,CARD004783,C003308,2024-06-02 09:50:57,PURCHASE,Almonds Coffee House,40.071,JOD,Restaurants,APPROVED
PTX233382,CARD002816,C001958,2024-06-02 09:59:44,PURCHASE,Amazon Web Services,719.407,JOD,Online Services,APPROVED
PTX484790,CARD005691,C003925,2024-06-02 10:00:59,PURCHASE,Zara,170.222,JOD,Clothing,APPROVED
PTX449176,CARD005303,C003666,2024-06-02 10:22:47,PURCHASE,Zara,518.483,JOD,Clothing,APPROVED
PTX1193282,CARD013861,C009528,2024-06-02 12:24:13,PURCHASE,Netflix,109.185,JOD,Entertainment,APPROVED
PTX882957,CARD010391,C007121,2024-06-02 12:41:19,PURCHASE,Hypermax,324.019,USD,Groceries,APPROVED
PTX1216346,CARD014123,C009712,2024-06-02 13:10:46,PURCHASE,American Eagle,416.288,JOD,Clothing,APPROVED
PTX233383,CARD002816,C001958,2024-06-02 13:17:54,PURCHASE,Google Services,165.405,JOD,Online Services,APPROVED
PTX689956,CARD008137,C005572,2024-06-02 15:05:27,PURCHASE,Amman Rotana,125.838,JOD,Hotels,APPROVED
PTX651720,CARD007698,C005293,2024-06-02 15:23:27,PURCHASE,OpenAI,916.427,JOD,Online Services,APPROVED
PTX165494,CARD002094,C001455,2024-06-02 15:33:26,PURCHASE,Amazon Web Services,346.051,JOD,Online Services,APPROVED
PTX1154971,CARD013447,C009249,2024-06-02 15:52:40,PURCHASE,Cozmo,2384.818,JOD,Groceries,APPROVED
PTX136196,CARD001738,C001206,2024-06-02 16:16:32,PURCHASE,JoPetrol,922.466,EUR,Fuel,APPROVED
PTX255943,CARD003084,C002151,2024-06-02 16:55:59,PURCHASE,Booking.com,81.220,JOD,Travel,APPROVED
PTX235246,CARD002843,C001977,2024-06-02 17:37:08,PURCHASE,Marriott,1139.637,USD,Hotels,APPROVED
PTX906363,CARD010649,C007297,2024-06-02 21:42:32,PURCHASE,Amazon Web Services,20.014,JOD,Online Services,APPROVED
PTX040269,CARD000541,C000378,2024-06-02 21:55:18,PURCHASE,Manaseer,351.461,JOD,Fuel,APPROVED
PTX282436,CARD003340,C002320,2024-06-02 22:59:38,PURCHASE,MedLabs,216.176,USD,Healthcare,APPROVED
PTX383508,CARD004464,C003103,2024-06-02 23:16:47,PURCHASE,Microsoft 365,412.230,JOD,Subscriptions,APPROVED
PTX282438,CARD003340,C002320,2024-06-03 00:22:09,PURCHASE,Orange,86.464,USD,Telecom,APPROVED
PTX783202,CARD009209,C006312,2024-06-03 03:08:16,PURCHASE,Umniah,73.431,EUR,Telecom,APPROVED
PTX1003905,CARD011720,C008048,2024-06-03 03:29:36,PURCHASE,Safeway,840.791,JOD,Groceries,APPROVED
