processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX1193207,CARD013861,C009528,2023-09-01 02:10:26,PURCHASE,Umniah,103.934,JOD,Telecom,APPROVED
PTX1028099,CARD012019,C008268,2023-09-01 15:28:11,PURCHASE,OpenAI,98.717,JOD,Online Services,APPROVED
PTX636814,CARD007512,C005169,2023-09-01 19:12:24,PURCHASE,Umniah,5271.095,USD,Telecom,APPROVED
PTX1028100,CARD012019,C008268,2023-09-01 21:11:49,PURCHASE,Netflix,317.204,JOD,Entertainment,APPROVED
PTX198865,CARD002439,C001687,2023-09-01 22:37:22,PURCHASE,Prime Cinemas,78.525,JOD,Entertainment,APPROVED
PTX198864,CARD002439,C001687,2023-09-02 04:20:40,PURCHASE,Prime Cinemas,419.985,JOD,Entertainment,APPROVED
PTX435686,CARD005130,C003547,2023-09-02 07:02:52,PURCHASE,Coursera,518.807,JOD,Education,APPROVED
PTX1154890,CARD013447,C009249,2023-09-02 12:34:38,PURCHASE,Zain,3349.235,JOD,Telecom,APPROVED
PTX1009061,CARD011782,C008095,2023-09-02 20:39:30,PURCHASE,Amazon Web Services,668.096,USD,Online Services,APPROVED
PTX198862,CARD002439,C001687,2023-09-03 00:40:46,PURCHASE,Cozmo,262.631,JOD,Groceries,APPROVED
PTX1154893,CARD013447,C009249,2023-09-03 02:00:05,PURCHASE,iSystem,2811.851,JOD,Electronics,APPROVED
PTX522897,CARD006177,C004261,2023-09-03 10:23:46,PURCHASE,Marriott,168.777,JOD,Hotels,APPROVED
PTX1154894,CARD013447,C009249,2023-09-03 11:09:23,PURCHASE,Almonds Coffee House,2334.958,JOD,Restaurants,APPROVED
PTX1028094,CARD012019,C008268,2023-09-03 14:07:39,PURCHASE,TotalEnergies,154.740,JOD,Fuel,APPROVED
PTX198869,CARD002439,C001687,2023-09-03 17:42:59,PURCHASE,Le Royal,54.100,JOD,Hotels,APPROVED
PTX198863,CARD002439,C001687,2023-09-03 21:31:22,PURCHASE,Pharmacy One,396.744,JOD,Healthcare,APPROVED
PTX395945,CARD004637,C003213,2023-09-04 00:18:19,PURCHASE,SmartBuy,428.929,JOD,Electronics,APPROVED
PTX1019804,CARD011909,C008189,2023-09-04 02:29:02,PURCHASE,American Eagle,606.506,JOD,Clothing,APPROVED
PTX395952,CARD004637,C003213,2023-09-04 06:57:02,PURCHASE,JoPetrol,780.913,JOD,Fuel,APPROVED
PTX166112,CARD002097,C001456,2023-09-04 10:12:08,PURCHASE,University Bookshop,1966.552,EUR,Education,APPROVED
PTX972167,CARD011372,C007799,2023-09-04 11:15:32,PURCHASE,OpenAI,3257.687,EUR,Online Services,APPROVED
PTX1009065,CARD011782,C008095,2023-09-04 18:11:59,PURCHASE,Amazon Web Services,382.062,USD,Online Services,APPROVED
PTX1154888,CARD013447,C009249,2023-09-04 18:16:42,PURCHASE,Pharmacy One,2881.766,JOD,Healthcare,APPROVED
PTX972162,CARD011372,C007799,2023-09-04 22:08:12,PURCHASE,OpenAI,138.400,EUR,Online Services,APPROVED
