processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX691297,CARD008157,C005588,2025-10-01 00:07:24,PURCHASE,Royal Jordanian,206.707,USD,Travel,APPROVED
PTX553772,CARD006546,C004521,2025-10-01 00:07:47,PURCHASE,American Eagle,180.700,JOD,Clothing,APPROVED
PTX337326,CARD003911,C002715,2025-10-01 00:11:15,PURCHASE,City Mall Store,1621.476,USD,Retail,APPROVED
PTX288548,CARD003419,C002382,2025-10-01 00:14:17,PURCHASE,Amazon Web Services,468.054,JOD,Online Services,APPROVED
PTX147334,CARD001902,C001331,2025-10-01 00:15:39,PURCHASE,H&M,7336.804,JOD,Clothing,APPROVED
PTX337324,CARD003911,C002715,2025-10-01 00:16:51,PURCHASE,Wizz Air,952.250,USD,Travel,APPROVED
PTX714147,CARD008466,C005801,2025-10-01 00:17:00,PURCHASE,SmartBuy,2144.173,JOD,Retail,APPROVED
PTX456169,CARD005393,C003727,2025-10-01 00:20:03,PURCHASE,American Eagle,85.962,JOD,Clothing,APPROVED
PTX155713,CARD001997,C001393,2025-10-01 00:36:23,PURCHASE,American Eagle,57.808,JOD,Clothing,APPROVED
PTX241109,CARD002892,C002008,2025-10-01 00:48:31,PURCHASE,University Bookshop,15.651,USD,Education,APPROVED
PTX1169374,CARD013597,C009348,2025-10-01 01:07:30,PURCHASE,iSystem,698.903,JOD,Electronics,APPROVED
PTX637045,CARD007512,C005169,2025-10-01 01:23:28,PURCHASE,iSystem,5669.606,USD,Electronics,APPROVED
PTX688135,CARD008107,C005552,2025-10-01 01:38:19,PURCHASE,Le Royal,666.522,JOD,Hotels,APPROVED
PTX581577,CARD006899,C004754,2025-10-01 01:48:19,PURCHASE,Amazon Web Services,1491.616,EUR,Online Services,APPROVED
PTX238990,CARD002873,C002000,2025-10-01 01:55:05,PURCHASE,DNA,99.309,JOD,Retail,APPROVED
PTX085473,CARD001086,C000759,2025-10-01 01:55:16,PURCHASE,Orange,79.691,JOD,Telecom,APPROVED
PTX664069,CARD007843,C005383,2025-10-01 02:03:54,PURCHASE,MedLabs,32.004,JOD,Healthcare,APPROVED
PTX1068260,CARD012522,C008617,2025-10-01 02:14:23,PURCHASE,Google Services,1305.383,JOD,Online Services,APPROVED
PTX648665,CARD007660,C005265,2025-10-01 02:19:28,PURCHASE,Wizz Air,275.786,JOD,Travel,APPROVED
