processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX1175287,CARD013640,C009378,2026-01-01 00:02:44,PURCHASE,Amman Rotana,39.868,JOD,Hotels,APPROVED
PTX672201,CARD007957,C005455,2026-01-01 00:07:35,PURCHASE,Cozmo,150.993,USD,Groceries,APPROVED
PTX494052,CARD005795,C003994,2026-01-01 00:16:48,PURCHASE,Almonds Coffee House,575.518,EUR,Restaurants,APPROVED
PTX615263,CARD007233,C004973,2026-01-01 00:19:54,PURCHASE,Shawerma Reem,85.529,JOD,Restaurants,APPROVED
PTX144663,CARD001868,C001304,2026-01-01 00:21:12,PURCHASE,Pharmacy One,272.384,JOD,Healthcare,APPROVED
PTX147371,CARD001902,C001331,2026-01-01 00:31:51,PURCHASE,TotalEnergies,4642.848,JOD,Fuel,APPROVED
PTX719335,CARD008511,C005831,2026-01-01 00:32:07,PURCHASE,Booking.com,337.047,JOD,Travel,APPROVED
PTX736198,CARD008679,C005945,2026-01-01 00:40:58,PURCHASE,Le Royal,2289.229,EUR,Hotels,APPROVED
PTX1175288,CARD013640,C009378,2026-01-01 00:57:52,PURCHASE,Udemy,109.611,JOD,Education,APPROVED
PTX443693,CARD005230,C003622,2026-01-01 00:58:55,PURCHASE,Amman Rotana,83.621,USD,Hotels,APPROVED
PTX444937,CARD005245,C003631,2026-01-01 01:17:12,PURCHASE,University Bookshop,7261.678,JOD,Education,APPROVED
PTX397876,CARD004664,C003229,2026-01-01 01:25:01,PURCHASE,Shawerma Reem,607.140,JOD,Restaurants,APPROVED
PTX461645,CARD005459,C003775,2026-01-01 01:33:54,PURCHASE,DNA,415.964,JOD,Retail,APPROVED
PTX020496,CARD000271,C000187,2026-01-01 01:46:08,PURCHASE,Buffalo Wings,984.392,JOD,Restaurants,APPROVED
PTX041027,CARD000549,C000382,2026-01-01 02:00:51,PURCHASE,SmartBuy,595.529,JOD,Retail,APPROVED
PTX903936,CARD010610,C007271,2026-01-01 02:19:16,PURCHASE,YouTube Premium,531.365,JOD,Subscriptions,APPROVED
PTX630766,CARD007436,C005113,2026-01-01 02:54:08,PURCHASE,H&M,81.311,JOD,Clothing,APPROVED
PTX1148330,CARD013366,C009194,2026-01-01 02:54:25,PURCHASE,Amman Rotana,2206.516,USD,Hotels,APPROVED
PTX1111127,CARD012960,C008920,2026-01-01 02:56:23,PURCHASE,Netflix,175.332,JOD,Entertainment,APPROVED
PTX525929,CARD006210,C004288,2026-01-01 03:03:40,PURCHASE,American Eagle,3057.011,JOD,Clothing,APPROVED
PTX995444,CARD011614,C007973,2026-01-01 03:05:42,PURCHASE,City Mall Store,3524.185,JOD,Retail,APPROVED
PTX008542,CARD000126,C000092,2026-01-01 03:16:46,PURCHASE,Leaders Center,759.355,JOD,Electronics,APPROVED
PTX788649,CARD009254,C006338,2026-01-01 03:32:34,PURCHASE,Pharmacy One,303.507,JOD,Healthcare,APPROVED
PTX906506,CARD010649,C007297,2026-01-01 03:33:27,PURCHASE,Wizz Air,85.264,JOD,Travel,APPROVED
PTX693771,CARD008200,C005619,2026-01-01 03:33:54,PURCHASE,Safeway,970.925,JOD,Groceries,APPROVED
PTX514188,CARD006071,C004186,2026-01-01 03:40:41,PURCHASE,TotalEnergies,1017.279,EUR,Fuel,APPROVED
PTX1216506,CARD014123,C009712,2026-01-01 03:43:31,PURCHASE,Hypermax,9.231,JOD,Groceries,APPROVED
PTX596821,CARD007036,C004840,2026-01-01 03:48:44,PURCHASE,TotalEnergies,138.090,JOD,Fuel,APPROVED
PTX452221,CARD005342,C003691,2026-01-01 04:14:26,PURCHASE,SmartBuy,329.897,JOD,Electronics,APPROVED
PTX583486,CARD006923,C004770,2026-01-01 04:15:51,PURCHASE,Udemy,1173.798,JOD,Education,APPROVED
PTX384130,CARD004472,C003107,2026-01-01 04:31:10,PURCHASE,Marriott,963.735,USD,Hotels,APPROVED
PTX1249324,CARD004472,C003107,2026-01-01 04:39:10,PURCHASE,Marriott,2990.153,USD,Hotels,DECLINED
PTX1051254,CARD012333,C008490,2026-01-01 04:50:13,PURCHASE,Amazon Web Services,674.959,JOD,Online Services,APPROVED
PTX723985,CARD008560,C005867,2026-01-01 05:03:10,PURCHASE,Hypermax,283.139,JOD,Groceries,APPROVED
PTX694500,CARD008214,C005627,2026-01-01 05:07:17,PURCHASE,Spotify,426.079,JOD,Subscriptions,APPROVED
