processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX662267,CARD007822,C005370,2026-05-01 00:10:41,PURCHASE,Leaders Center,37.106,JOD,Electronics,APPROVED
PTX772276,CARD009096,C006239,2026-05-01 00:11:04,PURCHASE,TotalEnergies,1377.602,JOD,Fuel,APPROVED
PTX1169440,CARD013597,C009348,2026-05-01 00:11:38,PURCHASE,Coursera,732.437,JOD,Education,APPROVED
PTX470807,CARD005558,C003840,2026-05-01 00:27:21,PURCHASE,Wizz Air,3610.042,JOD,Travel,APPROVED
PTX234046,CARD002824,C001962,2026-05-01 00:59:47,PURCHASE,TotalEnergies,2630.123,USD,Fuel,APPROVED
PTX080237,CARD001003,C000698,2026-05-01 01:01:17,PURCHASE,Pharmacy One,553.169,JOD,Healthcare,APPROVED
PTX737057,CARD008692,C005955,2026-05-01 01:01:23,PURCHASE,Hypermax,727.561,JOD,Groceries,APPROVED
PTX800562,CARD009411,C006443,2026-05-01 01:04:26,PURCHASE,iSystem,273.698,JOD,Electronics,APPROVED
PTX1123345,CARD013084,C009005,2026-05-01 01:06:33,PURCHASE,Almonds Coffee House,2016.608,EUR,Restaurants,APPROVED
PTX120352,CARD001576,C001103,2026-05-01 01:06:35,PURCHASE,Umniah,134.917,JOD,Telecom,APPROVED
PTX094660,CARD001210,C000844,2026-05-01 01:09:17,PURCHASE,Pharmacy One,604.524,JOD,Healthcare,APPROVED
PTX344179,CARD004011,C002786,2026-05-01 01:17:54,PURCHASE,Safeway,260.161,JOD,Groceries,APPROVED
PTX327633,CARD003803,C002642,2026-05-01 01:22:18,PURCHASE,Cozmo,2286.954,EUR,Groceries,APPROVED
PTX167052,CARD002103,C001460,2026-05-01 01:26:49,PURCHASE,Cozmo,1475.574,USD,Groceries,APPROVED
PTX368887,CARD004273,C002969,2026-05-01 01:29:48,PURCHASE,Pharmacy One,56.136,JOD,Healthcare,APPROVED
PTX514223,CARD006071,C004186,2026-05-01 01:30:39,PURCHASE,Biolab,176.136,EUR,Healthcare,APPROVED
PTX316347,CARD003687,C002561,2026-05-01 01:33:01,PURCHASE,Zara,399.594,JOD,Clothing,APPROVED
PTX212481,CARD002586,C001788,2026-05-01 01:39:39,PURCHASE,Le Royal,186.112,JOD,Hotels,APPROVED
PTX314374,CARD003669,C002551,2026-05-01 01:40:20,PURCHASE,Wizz Air,748.218,JOD,Travel,APPROVED
PTX394277,CARD004617,C003197,2026-05-01 01:48:09,PURCHASE,Microsoft 365,42.282,JOD,Subscriptions,APPROVED
PTX994549,CARD011601,C007963,2026-05-01 01:48:32,PURCHASE,Le Royal,699.547,JOD,Hotels,APPROVED
PTX960781,CARD011239,C007713,2026-05-01 02:04:19,PURCHASE,DNA,1205.579,USD,Retail,APPROVED
PTX1234329,CARD014362,C009869,2026-05-01 02:15:45,PURCHASE,Royal Jordanian,136.016,JOD,Travel,APPROVED
PTX365032,CARD004225,C002937,2026-05-01 02:21:22,PURCHASE,JoPetrol,711.429,JOD,Fuel,APPROVED
PTX648712,CARD007660,C005265,2026-05-01 02:30:52,CASH_ADVANCE,ATM Network,335.862,JOD,,APPROVED
PTX1149428,CARD013372,C009198,2026-05-01 02:36:50,PURCHASE,Wizz Air,29.749,USD,Travel,APPROVED
PTX127432,CARD001655,C001156,2026-05-01 02:49:19,PURCHASE,MedLabs,944.824,JOD,Healthcare,APPROVED
PTX1065741,CARD012485,C008596,2026-05-01 02:58:49,PURCHASE,JoPetrol,111.840,JOD,Fuel,APPROVED
PTX470808,CARD005558,C003840,2026-05-01 02:59:31,PURCHASE,PlayStation Network,4334.459,JOD,Entertainment,APPROVED
