processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX435629,CARD005130,C003547,NOT_A_TIMESTAMP,PURCHASE,Royal Jordanian,96.529,JOD,Travel,APPROVED
PTX435630,CARD005130,C003547,2023-03-06 19:45:25,PURCHASE,Prime Cinemas,184.421,JOD,Entertainment,APPROVED
PTX435631,CARD005130,C003547,2023-03-09 20:50:06,PURCHASE,Microsoft 365,9.494,JOD,Subscriptions,APPROVED
PTX435633,CARD005130,C003547,2023-03-10 00:49:53,PURCHASE,SmartBuy,445.860,JOD,Retail,APPROVED
PTX435632,CARD005130,C003547,2023-03-10 14:48:20,PURCHASE,Udemy,322.513,JOD,Education,APPROVED
PTX288307,CARD003419,C002382,2023-03-12 16:10:31,PURCHASE,Pharmacy One,716.370,JOD,Healthcare,APPROVED
PTX288308,CARD003419,C002382,2023-03-14 01:07:20,PURCHASE,Prime Cinemas,88.716,JOD,Entertainment,APPROVED
PTX288312,CARD003419,C002382,2023-03-14 20:17:57,PURCHASE,Wizz Air,661.451,JOD,Travel,APPROVED
PTX288305,CARD003419,C002382,2023-03-15 04:54:06,PURCHASE,Spotify,590.946,JOD,Subscriptions,APPROVED
PTX288311,CARD003419,C002382,2023-03-15 05:45:33,PURCHASE,Wizz Air,563.900,JOD,Travel,APPROVED
PTX288309,CARD003419,C002382,2023-03-18 00:47:44,PURCHASE,American Eagle,207.321,JOD,Clothing,APPROVED
PTX198821,CARD002439,C001687,2023-03-18 17:51:09,PURCHASE,Biolab,470.921,JOD,Healthcare,APPROVED
PTX198822,CARD002439,C001687,2023-03-21 18:27:57,PURCHASE,Almonds Coffee House,660.225,JOD,Restaurants,APPROVED
PTX435638,CARD005130,C003547,2023-03-22 10:29:56,PURCHASE,Microsoft 365,217.938,JOD,Subscriptions,APPROVED
PTX288310,CARD003419,C002382,2023-03-22 21:18:04,PURCHASE,H&M,606.789,JOD,Clothing,APPROVED
PTX435637,CARD005130,C003547,2023-03-23 14:05:25,PURCHASE,Spotify,250.131,JOD,Subscriptions,APPROVED
PTX435644,CARD005130,C003547,2023-03-24 01:45:51,PURCHASE,City Mall Store,501.385,JOD,Retail,APPROVED
PTX198818,CARD002439,C001687,2023-03-25 03:54:10,PURCHASE,Amman Rotana,216.738,JOD,Hotels,APPROVED
PTX435640,CARD005130,C003547,2023-03-25 19:18:35,PURCHASE,Spotify,222.360,JOD,Subscriptions,APPROVED
PTX435643,CARD005130,C003547,2023-03-26 01:18:33,PURCHASE,Hypermax,8.300,JOD,Groceries,APPROVED
PTX198820,CARD002439,C001687,2023-03-27 09:55:37,PURCHASE,iSystem,193.390,JOD,Electronics,APPROVED
