processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX662046,CARD007822,C005370,2024-02-01 01:39:43,PURCHASE,Amazon Web Services,398.871,JOD,Online Services,APPROVED
PTX723890,CARD008558,C005865,2024-02-01 04:31:57,PURCHASE,Le Royal,1876.215,JOD,Hotels,APPROVED
PTX282409,CARD003340,C002320,2024-02-01 04:51:13,PURCHASE,Orange,781.472,USD,Telecom,APPROVED
PTX198910,CARD002439,C001687,2024-02-01 06:35:30,PURCHASE,Le Royal,182.950,JOD,Hotels,APPROVED
PTX723889,CARD008558,C005865,2024-02-01 07:48:06,PURCHASE,Udemy,2355.572,JOD,Education,APPROVED
PTX255909,CARD003084,C002151,2024-02-01 07:54:53,PURCHASE,Spotify,201.492,JOD,Subscriptions,APPROVED
PTX296042,CARD003492,C002431,2024-02-01 08:12:41,PURCHASE,H&M,206.651,JOD,Clothing,APPROVED
PTX783170,CARD009209,C006312,2024-02-01 08:35:16,PURCHASE,MedLabs,4740.511,EUR,Healthcare,APPROVED
PTX054269,CARD000681,C000477,2024-02-01 08:38:52,PURCHASE,SmartBuy,9686.299,USD,Electronics,APPROVED
PTX136153,CARD001738,C001206,2024-02-01 08:52:32,PURCHASE,Buffalo Wings,132.738,EUR,Restaurants,APPROVED
PTX1154932,CARD013447,C009249,2024-02-01 09:15:41,PURCHASE,SmartBuy,2475.549,JOD,Electronics,APPROVED
PTX786927,CARD009246,C006334,2024-02-01 13:36:31,PURCHASE,Marriott,1984.240,USD,Hotels,APPROVED
PTX651689,CARD007698,C005293,2024-02-01 14:52:53,PURCHASE,Wizz Air,2579.670,JOD,Travel,APPROVED
PTX1028139,CARD012019,C008268,2024-02-01 16:23:44,PURCHASE,Umniah,53.502,JOD,Telecom,APPROVED
PTX567156,CARD006726,C004641,2024-02-01 17:14:25,PURCHASE,Booking.com,1975.767,USD,Travel,APPROVED
PTX1148121,CARD013366,C009194,2024-02-01 19:00:16,PURCHASE,Shawerma Reem,249.982,USD,Restaurants,APPROVED
PTX948716,CARD011103,C007621,2024-02-01 19:08:44,PURCHASE,TotalEnergies,1080.278,EUR,Fuel,APPROVED
PTX121266,CARD001590,C001112,2024-02-01 22:08:37,PURCHASE,OpenAI,188.322,JOD,Online Services,APPROVED
PTX557102,CARD006588,C004548,2024-02-01 23:04:58,PURCHASE,Umniah,110.031,JOD,Telecom,APPROVED
PTX651691,CARD007698,C005293,2024-02-02 04:22:12,PURCHASE,Spotify,62.535,JOD,Subscriptions,APPROVED
PTX488157,CARD005724,C003944,2024-02-02 05:48:02,PURCHASE,Booking.com,63.246,JOD,Travel,APPROVED
PTX557105,CARD006588,C004548,2024-02-02 08:08:00,PURCHASE,PlayStation Network,44.548,JOD,Entertainment,APPROVED
PTX484744,CARD005691,C003925,2024-02-02 08:54:14,PURCHASE,Marriott,138.223,JOD,Hotels,APPROVED
PTX567159,CARD006726,C004641,2024-02-02 11:42:22,PURCHASE,Almonds Coffee House,288.428,USD,Restaurants,APPROVED
PTX1084135,CARD012710,C008752,2024-02-02 12:47:20,PURCHASE,JoPetrol,888.495,JOD,Fuel,APPROVED
PTX766206,CARD009030,C006193,2024-02-02 12:48:20,PURCHASE,Cozmo,358.523,JOD,Groceries,APPROVED
PTX296040,CARD003492,C002431,2024-02-02 13:05:39,PURCHASE,Le Royal,785.292,JOD,Hotels,APPROVED
PTX1248540,CARD014542,C009992,2024-02-02 15:46:19,PURCHASE,Marriott,10.931,JOD,Hotels,APPROVED
PTX725524,CARD008582,C005882,2024-02-02 16:57:00,PURCHASE,Udemy,1082.039,JOD,Education,APPROVED
PTX484740,CARD005691,C003925,2024-02-02 17:13:57,PURCHASE,Zara,532.191,JOD,Clothing,APPROVED
PTX631596,CARD007450,C005124,2024-02-02 18:11:58,PURCHASE,Google Services,659.263,JOD,Online Services,APPROVED
PTX478675,CARD005639,C003892,2024-02-02 19:46:03,PURCHASE,Prime Cinemas,1029.781,USD,Entertainment,APPROVED
PTX1084137,CARD012710,C008752,2024-02-02 20:47:25,PURCHASE,Orange,178.595,JOD,Telecom,APPROVED
PTX581736,CARD006902,C004755,2024-02-03 00:22:07,PURCHASE,Wizz Air,776.595,JOD,Travel,APPROVED
PTX715618,CARD008481,C005812,2024-02-03 00:48:38,PURCHASE,Royal Jordanian,973.717,JOD,Travel,APPROVED
PTX1175328,CARD013641,C009379,2024-02-03 00:56:17,PURCHASE,iSystem,478.477,JOD,Electronics,APPROVED
PTX395994,CARD004637,C003213,2024-02-03 01:20:29,PURCHASE,Biolab,533.655,JOD,Healthcare,APPROVED
PTX729878,CARD008622,C005907,2024-02-03 01:28:16,PURCHASE,Manaseer,318.957,JOD,Fuel,APPROVED
PTX478680,CARD005639,C003892,2024-02-03 01:28:27,PURCHASE,Spotify,289.798,USD,Subscriptions,APPROVED
PTX1175336,CARD013641,C009379,2024-02-03 02:20:05,PURCHASE,Udemy,448.086,JOD,Education,APPROVED
PTX478677,CARD005639,C003892,2024-02-03 03:36:03,PURCHASE,Microsoft 365,392.488,USD,Subscriptions,APPROVED
PTX488155,CARD005724,C003944,2024-02-03 05:51:16,PURCHASE,Google Services,124.377,JOD,Online Services,APPROVED
PTX079994,CARD001003,C000698,2024-02-03 06:05:57,PURCHASE,Booking.com,245.861,JOD,Travel,APPROVED
PTX729876,CARD008622,C005907,2024-02-03 06:53:05,PURCHASE,PlayStation Network,206.736,JOD,Entertainment,APPROVED
PTX443510,CARD005230,C003622,2024-02-03 07:16:29,PURCHASE,OpenAI,303.299,USD,Online Services,APPROVED
PTX1175334,CARD013641,C009379,2024-02-03 07:55:53,PURCHASE,Umniah,131.474,JOD,Telecom,APPROVED
PTX1193244,CARD013861,C009528,2024-02-03 08:20:56,PURCHASE,SmartBuy,85.355,JOD,Electronics,APPROVED
PTX715610,CARD008481,C005812,2024-02-03 09:45:48,PURCHASE,Shawerma Reem,370.743,JOD,Restaurants,APPROVED
PTX946169,CARD011079,C007604,2024-02-03 11:28:52,PURCHASE,Google Services,185.446,JOD,Online Services,APPROVED
PTX166158,CARD002097,C001456,2024-02-03 14:43:00,PURCHASE,Leaders Center,4396.597,EUR,Electronics,APPROVED
PTX948718,CARD011103,C007621,2024-02-03 15:57:44,PURCHASE,Orange,290.503,EUR,Telecom,APPROVED
PTX377104,CARD004391,C003051,2024-02-03 18:36:32,PURCHASE,SmartBuy,5339.035,JOD,Retail,APPROVED
PTX581740,CARD006902,C004755,2024-02-03 18:43:43,PURCHASE,Safeway,633.449,JOD,Groceries,APPROVED
PTX165468,CARD002094,C001455,2024-02-03 19:07:18,PURCHASE,TotalEnergies,316.039,JOD,Fuel,APPROVED
PTX783173,CARD009209,C006312,2024-02-03 19:54:52,PURCHASE,American Eagle,3004.289,EUR,Clothing,APPROVED
PTX1148124,CARD013366,C009194,2024-02-03 21:12:40,PURCHASE,Zara,2713.556,USD,Clothing,APPROVED
PTX708626,CARD008399,C005752,2024-02-03 22:26:47,PURCHASE,TotalEnergies,344.213,EUR,Fuel,APPROVED
PTX377102,CARD004391,C003051,2024-02-04 00:22:07,PURCHASE,JoPetrol,6808.964,JOD,Fuel,APPROVED
PTX651686,CARD007698,C005293,2024-02-04 01:13:20,PURCHASE,Manaseer,1984.212,JOD,Fuel,APPROVED
PTX754258,CARD008865,C006083,2024-02-04 03:20:14,PURCHASE,Orange,80.163,JOD,Telecom,APPROVED
PTX754256,CARD008865,C006083,2024-02-04 05:05:18,PURCHASE,Spotify,1873.307,JOD,Subscriptions,APPROVED
PTX190744,CARD002363,C001636,2024-02-04 07:40:55,PURCHASE,Buffalo Wings,56.923,JOD,Restaurants,APPROVED
PTX1249212,CARD002363,C001636,2024-02-04 08:04:55,PURCHASE,Buffalo Wings,3765.746,JOD,Restaurants,REVERSED
PTX054276,CARD000681,C000477,2024-02-04 08:30:01,PURCHASE,Marriott,2330.798,USD,Hotels,APPROVED
PTX1148120,CARD013366,C009194,2024-02-04 08:34:01,PURCHASE,Orange,2822.297,USD,Telecom,APPROVED
PTX121267,CARD001590,C001112,2024-02-04 09:38:58,PURCHASE,Orange,627.773,JOD,Telecom,APPROVED
PTX1184169,CARD013752,C009451,2024-02-04 13:40:42,PURCHASE,YouTube Premium,2828.935,JOD,Subscriptions,APPROVED
PTX165461,CARD002094,C001455,2024-02-04 14:05:11,PURCHASE,Cozmo,4.657,JOD,Groceries,APPROVED
PTX282408,CARD003340,C002320,2024-02-04 15:40:19,PURCHASE,Buffalo Wings,898.489,USD,Restaurants,APPROVED
PTX1009105,CARD011782,C008095,2024-02-04 16:45:27,PURCHASE,Microsoft 365,95.484,USD,Subscriptions,APPROVED
PTX166810,CARD002103,C001460,2024-02-04 17:17:32,PURCHASE,Spotify,1486.296,USD,Subscriptions,APPROVED
PTX1184175,CARD013752,C009451,2024-02-04 19:36:03,PURCHASE,MedLabs,2799.885,JOD,Healthcare,APPROVED
PTX1009102,CARD011782,C008095,2024-02-04 21:44:58,PURCHASE,Udemy,187.463,USD,Education,APPROVED
PTX166807,CARD002103,C001460,2024-02-04 21:52:44,PURCHASE,University Bookshop,967.004,USD,Education,APPROVED
PTX367153,CARD004263,C002961,2024-02-04 21:54:20,PURCHASE,Biolab,2758.373,JOD,Healthcare,APPROVED
PTX166811,CARD002103,C001460,2024-02-04 21:54:27,PURCHASE,City Mall Store,1070.853,USD,Retail,APPROVED
PTX715615,CARD008481,C005812,2024-02-04 21:59:27,PURCHASE,Netflix,18.885,JOD,Entertainment,APPROVED
PTX717527,CARD008497,C005823,2024-02-04 23:00:59,PURCHASE,Le Royal,16.490,JOD,Hotels,APPROVED
PTX567150,CARD006726,C004641,2024-02-04 23:38:03,PURCHASE,iSystem,487.770,USD,Electronics,APPROVED
PTX1184171,CARD013752,C009451,2024-02-05 00:35:16,PURCHASE,Marriott,1546.242,JOD,Hotels,APPROVED
PTX478674,CARD005639,C003892,2024-02-05 02:32:54,PURCHASE,Biolab,321.033,USD,Healthcare,APPROVED
PTX121264,CARD001590,C001112,2024-02-05 05:16:37,PURCHASE,Booking.com,661.530,JOD,Travel,APPROVED
PTX1193245,CARD013861,C009528,2024-02-05 06:30:47,PURCHASE,Amman Rotana,204.722,JOD,Hotels,APPROVED
