processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX121229,CARD001590,C001112,2023-10-01 04:51:58,PURCHASE,Marriott,1157.959,JOD,Hotels,APPROVED
PTX1193211,CARD013861,C009528,2023-10-01 18:29:02,PURCHASE,Manaseer,48.708,JOD,Fuel,APPROVED
PTX478640,CARD005639,C003892,2023-10-02 05:03:08,PURCHASE,Orange,444.388,USD,Telecom,APPROVED
PTX054238,CARD000681,C000477,2023-10-02 05:28:26,PURCHASE,Royal Jordanian,9672.393,USD,Travel,APPROVED
PTX1009069,CARD011782,C008095,2023-10-02 09:49:54,PURCHASE,Shawerma Reem,177.274,USD,Restaurants,APPROVED
PTX522903,CARD006177,C004261,2023-10-02 20:24:05,PURCHASE,Spotify,466.269,JOD,Subscriptions,APPROVED
PTX435698,CARD005130,C003547,2023-10-02 22:07:49,PURCHASE,Zain,300.144,JOD,Telecom,APPROVED
PTX522902,CARD006177,C004261,2023-10-02 23:53:48,PURCHASE,Leaders Center,310.489,JOD,Electronics,APPROVED
PTX532222,CARD006299,C004344,2023-10-03 03:38:34,PURCHASE,YouTube Premium,1222.131,JOD,Subscriptions,APPROVED
PTX522904,CARD006177,C004261,2023-10-03 07:11:05,PURCHASE,JoPetrol,482.366,JOD,Fuel,APPROVED
PTX636826,CARD007512,C005169,2023-10-03 07:30:24,PURCHASE,City Mall Store,4952.127,USD,Retail,APPROVED
PTX636821,CARD007512,C005169,2023-10-03 20:28:32,PURCHASE,Hypermax,10512.384,USD,Groceries,APPROVED
PTX997589,CARD011644,C007991,2023-10-03 23:47:42,PURCHASE,Amman Rotana,62.753,JOD,Hotels,APPROVED
PTX997593,CARD011644,C007991,2023-10-04 02:26:49,PURCHASE,Cozmo,156.308,JOD,Groceries,APPROVED
PTX123061,CARD001607,C001122,2023-10-04 10:16:54,PURCHASE,Spotify,1632.598,JOD,Subscriptions,APPROVED
PTX532225,CARD006299,C004344,2023-10-04 10:51:00,PURCHASE,JoPetrol,303.605,JOD,Fuel,APPROVED
PTX449109,CARD005303,C003666,2023-10-04 11:09:13,PURCHASE,Google Services,493.203,JOD,Online Services,APPROVED
PTX532221,CARD006299,C004344,2023-10-04 18:15:26,PURCHASE,Booking.com,1064.553,JOD,Travel,APPROVED
PTX166779,CARD002103,C001460,2023-10-04 23:14:02,PURCHASE,Amazon Web Services,422.724,USD,Online Services,APPROVED
PTX522901,CARD006177,C004261,2023-10-05 02:55:00,PURCHASE,YouTube Premium,311.881,JOD,Subscriptions,APPROVED
PTX123059,CARD001607,C001122,2023-10-05 04:15:52,PURCHASE,Booking.com,1746.938,JOD,Travel,APPROVED
PTX1193214,CARD013861,C009528,2023-10-05 09:13:06,PURCHASE,Wizz Air,325.170,JOD,Travel,APPROVED
PTX198875,CARD002439,C001687,2023-10-05 09:13:38,PURCHASE,OpenAI,655.124,JOD,Online Services,APPROVED
PTX435699,CARD005130,C003547,2023-10-05 10:38:33,PURCHASE,Orange,7.666,JOD,Telecom,APPROVED
PTX395955,CARD004637,C003213,2023-10-05 11:50:19,PURCHASE,TotalEnergies,864.069,JOD,Fuel,APPROVED
PTX1193220,CARD013861,C009528,2023-10-05 13:45:35,PURCHASE,Umniah,268.373,JOD,Telecom,APPROVED
PTX1193215,CARD013861,C009528,2023-10-05 16:26:30,PURCHASE,H&M,158.545,JOD,Clothing,APPROVED
