processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX099974,CARD001283,C000895,2025-02-01 00:02:31,PURCHASE,Spotify,415.242,JOD,Subscriptions,APPROVED
PTX638656,CARD007539,C005186,2025-02-01 00:08:36,PURCHASE,Umniah,318.815,USD,Telecom,APPROVED
PTX040345,CARD000541,C000378,2025-02-01 00:47:41,PURCHASE,City Mall Store,276.727,JOD,Retail,APPROVED
PTX638372,CARD007536,C005185,2025-02-01 01:04:57,PURCHASE,Amazon Web Services,3913.208,JOD,Online Services,APPROVED
PTX112580,CARD001455,C001017,2025-02-01 01:15:50,PURCHASE,YouTube Premium,131.997,JOD,Subscriptions,APPROVED
PTX491942,CARD005770,C003977,2025-02-01 01:45:25,PURCHASE,DNA,200.982,JOD,Retail,APPROVED
PTX1127486,CARD013144,C009047,2025-02-01 02:19:30,PURCHASE,Prime Cinemas,177.680,JOD,Entertainment,APPROVED
PTX787034,CARD009246,C006334,2025-02-01 02:41:01,PURCHASE,Spotify,612.813,USD,Subscriptions,APPROVED
PTX066065,CARD000817,C000570,2025-02-01 03:24:40,PURCHASE,Udemy,4.363,JOD,Education,APPROVED
PTX1197724,CARD013887,C009545,2025-02-01 03:30:48,PURCHASE,JoPetrol,1506.421,USD,Fuel,APPROVED
PTX296162,CARD003492,C002431,2025-02-01 03:53:25,PURCHASE,PlayStation Network,614.239,JOD,Entertainment,APPROVED
PTX1179213,CARD013695,C009417,2025-02-01 04:06:41,PURCHASE,Le Royal,1126.503,JOD,Hotels,APPROVED
PTX1241750,CARD014455,C009930,2025-02-01 04:09:51,PURCHASE,Umniah,64.531,JOD,Telecom,APPROVED
PTX478786,CARD005639,C003892,2025-02-01 04:12:28,PURCHASE,University Bookshop,872.408,USD,Education,APPROVED
PTX479257,CARD005642,C003893,2025-02-01 04:57:45,PURCHASE,iSystem,143.445,JOD,Electronics,APPROVED
PTX136258,CARD001738,C001206,2025-02-01 05:29:50,PURCHASE,Prime Cinemas,185.969,EUR,Entertainment,APPROVED
PTX1153809,CARD013430,C009238,2025-02-01 05:36:19,PURCHASE,Almonds Coffee House,866.667,JOD,Restaurants,APPROVED
PTX576788,CARD006832,C004709,2025-02-01 05:55:17,PURCHASE,Orange,67.394,JOD,Telecom,APPROVED
PTX1109230,CARD012941,C008907,2025-02-01 05:54:33,PURCHASE,SmartBuy,251.147,USD,Retail,APPROVED
PTX906410,CARD010649,C007297,2025-02-01 06:05:49,PURCHASE,Leaders Center,44.694,JOD,Electronics,APPROVED
PTX1067888,CARD012516,C008614,2025-02-01 06:19:14,PURCHASE,Netflix,879.455,EUR,Entertainment,APPROVED
PTX085402,CARD001086,C000759,2025-02-01 07:03:08,PURCHASE,Wizz Air,963.682,JOD,Travel,APPROVED
PTX412821,CARD004867,C003368,2025-02-01 07:28:47,PURCHASE,Safeway,432.457,USD,Groceries,APPROVED
PTX681450,CARD008045,C005509,2025-02-01 07:37:22,PURCHASE,Prime Cinemas,790.402,USD,Entertainment,APPROVED
PTX066067,CARD000817,C000570,2025-02-01 07:43:40,PURCHASE,Prime Cinemas,41.552,JOD,Entertainment,APPROVED
PTX100972,CARD001294,C000903,2025-02-01 08:29:04,PURCHASE,SmartBuy,60.733,JOD,Retail,APPROVED
PTX923009,CARD010829,C007425,2025-02-01 10:28:15,PURCHASE,American Eagle,368.116,JOD,Clothing,APPROVED
PTX903849,CARD010610,C007271,2025-02-01 10:38:56,PURCHASE,OpenAI,316.889,JOD,Online Services,APPROVED
PTX1241751,CARD014455,C009930,2025-02-01 11:30:53,PURCHASE,Umniah,304.451,JOD,Telecom,APPROVED
PTX314468,CARD003672,C002552,2025-02-01 12:16:42,PURCHASE,Netflix,113.937,JOD,Entertainment,APPROVED
PTX288488,CARD003419,C002382,2025-02-01 13:01:47,PURCHASE,Manaseer,474.716,JOD,Fuel,APPROVED
PTX147260,CARD001902,C001331,2025-02-01 13:17:27,PURCHASE,Netflix,5080.144,JOD,Entertainment,APPROVED
PTX233455,CARD002816,C001958,2025-02-01 13:27:19,PURCHASE,Microsoft 365,241.448,JOD,Subscriptions,APPROVED
PTX658142,CARD007783,C005350,2025-02-01 13:29:57,PURCHASE,Zain,31.992,JOD,Telecom,APPROVED
PTX1061662,CARD012446,C008572,2025-02-01 13:40:02,PURCHASE,iSystem,26.217,JOD,Electronics,APPROVED
PTX735662,CARD008669,C005939,2025-02-01 14:04:46,PURCHASE,Google Services,4883.644,JOD,Online Services,APPROVED
