processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX1178818,CARD013684,C009409,2025-05-01 00:01:38,PURCHASE,Zara,259.618,JOD,Clothing,APPROVED
PTX688086,CARD008107,C005552,2025-05-01 00:14:03,PURCHASE,MedLabs,1850.726,JOD,Healthcare,APPROVED
PTX473556,CARD005585,C003859,2025-05-01 00:19:12,PURCHASE,City Mall Store,574.089,USD,Retail,APPROVED
PTX898034,CARD010531,C007218,2025-05-01 00:50:24,PURCHASE,Booking.com,1522.363,JOD,Travel,APPROVED
PTX754397,CARD008865,C006083,2025-05-01 00:57:25,PURCHASE,Le Royal,1100.281,JOD,Hotels,APPROVED
PTX1123542,CARD013086,C009007,2025-05-01 01:00:27,PURCHASE,Spotify,2804.095,USD,Subscriptions,APPROVED
PTX220453,CARD002662,C001846,2025-05-01 01:02:25,PURCHASE,Orange,262.590,JOD,Telecom,APPROVED
PTX147291,CARD001902,C001331,2025-05-01 01:22:01,PURCHASE,SmartBuy,8532.928,JOD,Retail,APPROVED
PTX688091,CARD008107,C005552,2025-05-01 01:33:36,PURCHASE,JoPetrol,2168.056,JOD,Fuel,APPROVED
PTX648611,CARD007660,C005265,2025-05-01 01:37:51,PURCHASE,Hypermax,151.282,JOD,Groceries,APPROVED
PTX1152423,CARD013406,C009224,2025-05-01 01:39:01,PURCHASE,Booking.com,339.087,JOD,Travel,APPROVED
PTX054413,CARD000681,C000477,2025-05-01 02:31:40,PURCHASE,Shawerma Reem,7935.234,USD,Restaurants,APPROVED
PTX211765,CARD002576,C001781,2025-05-01 02:33:57,PURCHASE,Udemy,449.365,USD,Education,APPROVED
PTX817649,CARD009616,C006587,2025-05-01 02:47:13,PURCHASE,Pharmacy One,56.556,JOD,Healthcare,APPROVED
PTX173063,CARD002187,C001515,2025-05-01 02:58:53,PURCHASE,City Mall Store,3408.572,JOD,Retail,APPROVED
PTX1111054,CARD012960,C008920,2025-05-01 03:01:45,PURCHASE,DNA,304.580,JOD,Retail,APPROVED
PTX195112,CARD002397,C001657,2025-05-01 03:24:31,PURCHASE,Zara,87.250,JOD,Clothing,APPROVED
PTX540652,CARD006406,C004414,2025-05-01 03:37:41,PURCHASE,Safeway,141.561,JOD,Groceries,APPROVED
PTX327531,CARD003803,C002642,2025-05-01 03:41:14,PURCHASE,Cozmo,5840.293,EUR,Groceries,APPROVED
PTX443630,CARD005230,C003622,2025-05-01 03:41:42,PURCHASE,Almonds Coffee House,33.558,USD,Restaurants,APPROVED
PTX189425,CARD002351,C001629,2025-05-01 03:49:39,PURCHASE,SmartBuy,87.898,JOD,Retail,APPROVED
PTX095862,CARD001234,C000860,2025-05-01 04:09:20,PURCHASE,H&M,620.255,JOD,Clothing,APPROVED
PTX310911,CARD003623,C002522,2025-05-01 04:29:39,PURCHASE,Biolab,225.587,JOD,Healthcare,APPROVED
PTX567285,CARD006726,C004641,2025-05-01 04:32:27,PURCHASE,Cozmo,984.035,USD,Groceries,APPROVED
PTX637004,CARD007512,C005169,2025-05-01 04:33:30,PURCHASE,Spotify,6169.155,USD,Subscriptions,APPROVED
PTX067408,CARD000832,C000582,2025-05-01 05:59:37,PURCHASE,Zara,1331.722,JOD,Clothing,APPROVED
