processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX1076964,CARD012624,C008695,2025-03-01 00:37:17,PURCHASE,Cozmo,410.089,JOD,Groceries,APPROVED
PTX299737,CARD003526,C002452,2025-03-01 01:06:29,PURCHASE,Coursera,92.711,JOD,Education,APPROVED
PTX013281,CARD000184,C000130,2025-03-01 01:32:53,PURCHASE,Buffalo Wings,23.908,JOD,Restaurants,APPROVED
PTX734551,CARD008665,C005936,2025-03-01 01:35:06,PURCHASE,Marriott,27.815,USD,Hotels,APPROVED
PTX491948,CARD005770,C003977,2025-03-01 01:54:39,PURCHASE,Biolab,404.232,JOD,Healthcare,APPROVED
PTX741585,CARD008743,C005997,2025-03-01 01:56:42,PURCHASE,Netflix,42.529,JOD,Entertainment,APPROVED
PTX580784,CARD006883,C004743,2025-03-01 02:04:11,PURCHASE,Buffalo Wings,1269.299,JOD,Restaurants,APPROVED
PTX617791,CARD007262,C004994,2025-03-01 02:08:34,PURCHASE,Marriott,398.872,JOD,Hotels,APPROVED
PTX272946,CARD003244,C002254,2025-03-01 02:50:43,PURCHASE,Marriott,1427.253,JOD,Hotels,APPROVED
PTX939969,CARD011017,C007559,2025-03-01 02:51:25,PURCHASE,SmartBuy,705.549,JOD,Retail,APPROVED
PTX093105,CARD001195,C000831,2025-03-01 03:37:48,PURCHASE,SmartBuy,380.651,JOD,Electronics,APPROVED
PTX657198,CARD007768,C005341,2025-03-01 03:41:19,PURCHASE,Umniah,189.586,JOD,Telecom,APPROVED
PTX641494,CARD007584,C005213,2025-03-01 03:51:45,PURCHASE,Prime Cinemas,1852.914,JOD,Entertainment,APPROVED
PTX717649,CARD008497,C005823,2025-03-01 04:10:38,PURCHASE,TotalEnergies,36.367,JOD,Fuel,APPROVED
PTX367276,CARD004263,C002961,2025-03-01 04:28:31,PURCHASE,PlayStation Network,3692.992,JOD,Entertainment,APPROVED
PTX1029663,CARD012039,C008284,2025-03-01 04:47:17,PURCHASE,Zain,392.577,JOD,Telecom,APPROVED
PTX706600,CARD008368,C005734,2025-03-01 04:50:35,PURCHASE,Marriott,587.303,USD,Hotels,APPROVED
PTX456125,CARD005393,C003727,2025-03-01 04:55:54,PURCHASE,Royal Jordanian,99.958,JOD,Travel,APPROVED
PTX182455,CARD002290,C001586,2025-03-01 04:56:27,PURCHASE,Royal Jordanian,156.587,USD,Travel,APPROVED
PTX464045,CARD005479,C003787,2025-03-01 04:57:00,PURCHASE,Manaseer,498.802,JOD,Fuel,APPROVED
PTX662152,CARD007822,C005370,2025-03-01 04:58:43,PURCHASE,Google Services,32.989,JOD,Online Services,APPROVED
PTX889273,CARD010446,C007159,2025-03-01 05:39:07,PURCHASE,DNA,2729.747,JOD,Retail,APPROVED
PTX067389,CARD000832,C000582,2025-03-01 05:43:40,PURCHASE,Biolab,5261.851,JOD,Healthcare,APPROVED
PTX283063,CARD003349,C002325,2025-03-01 05:58:04,PURCHASE,iSystem,1924.882,JOD,Electronics,APPROVED
PTX273623,CARD003251,C002258,2025-03-01 06:11:25,PURCHASE,DNA,276.759,JOD,Retail,APPROVED
PTX822983,CARD009696,C006637,2025-03-01 06:22:06,PURCHASE,Netflix,781.288,JOD,Entertainment,APPROVED
PTX1084257,CARD012710,C008752,2025-03-01 06:30:54,PURCHASE,YouTube Premium,275.877,JOD,Subscriptions,APPROVED
PTX994430,CARD011601,C007963,2025-03-01 06:32:04,PURCHASE,Umniah,724.118,JOD,Telecom,APPROVED
PTX458460,CARD005426,C003752,2025-03-01 06:36:21,PURCHASE,Cozmo,520.146,JOD,Groceries,APPROVED
PTX713791,CARD008461,C005798,2025-03-01 06:53:06,PURCHASE,Zain,34.021,JOD,Telecom,APPROVED
PTX794182,CARD009327,C006386,2025-03-01 07:05:48,PURCHASE,Leaders Center,564.912,USD,Electronics,APPROVED
PTX108824,CARD001414,C000985,2025-03-01 07:35:04,PURCHASE,University Bookshop,222.958,JOD,Education,APPROVED
PTX401866,CARD004710,C003260,2025-03-01 07:41:43,PURCHASE,Safeway,105.611,JOD,Groceries,APPROVED
PTX456117,CARD005393,C003727,2025-03-01 08:08:36,PURCHASE,Google Services,198.113,JOD,Online Services,APPROVED
PTX1009207,CARD011782,C008095,2025-03-01 08:09:33,PURCHASE,iSystem,664.405,USD,Electronics,APPROVED
PTX145362,CARD001875,C001309,2025-03-01 08:20:04,PURCHASE,Buffalo Wings,624.565,JOD,Restaurants,APPROVED
PTX365860,CARD004244,C002949,2025-03-01 08:38:18,PURCHASE,Manaseer,6335.568,JOD,Fuel,APPROVED
PTX437007,CARD005145,C003560,2025-03-01 08:38:28,PURCHASE,H&M,213.605,JOD,Clothing,APPROVED
PTX381889,CARD004448,C003092,2025-03-01 08:48:34,PURCHASE,Umniah,298.361,USD,Telecom,APPROVED
PTX734555,CARD008665,C005936,2025-03-01 09:36:36,PURCHASE,PlayStation Network,1064.676,USD,Entertainment,APPROVED
