processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX449090,CARD005303,C003666,2023-08-01 03:04:04,PURCHASE,Google Services,2485.747,JOD,Online Services,APPROVED
PTX729816,CARD008622,C005907,2023-08-01 06:19:39,PURCHASE,SmartBuy,900.739,JOD,Retail,APPROVED
PTX435683,CARD005130,C003547,2023-08-01 10:51:24,PURCHASE,Almonds Coffee House,417.135,JOD,Restaurants,APPROVED
PTX1028085,CARD012019,C008268,2023-08-01 22:35:20,PURCHASE,Hypermax,940.040,JOD,Groceries,APPROVED
PTX729815,CARD008622,C005907,2023-08-02 01:07:30,PURCHASE,Almonds Coffee House,2442.204,JOD,Restaurants,APPROVED
PTX1019794,CARD011909,C008189,2023-08-02 02:46:17,PURCHASE,Wizz Air,159.179,JOD,Travel,APPROVED
PTX1028087,CARD012019,C008268,2023-08-02 08:22:52,PURCHASE,Hypermax,341.462,JOD,Groceries,APPROVED
PTX166104,CARD002097,C001456,2023-08-02 10:35:23,PURCHASE,Prime Cinemas,5654.242,EUR,Entertainment,APPROVED
PTX729821,CARD008622,C005907,2023-08-03 01:09:05,PURCHASE,DNA,966.004,JOD,Retail,APPROVED
PTX435673,CARD005130,C003547,2023-08-03 07:27:16,PURCHASE,JoPetrol,531.571,JOD,Fuel,APPROVED
PTX449087,CARD005303,C003666,2023-08-03 11:58:33,PURCHASE,SmartBuy,1572.798,JOD,Electronics,APPROVED
PTX198856,CARD002439,C001687,2023-08-03 22:22:06,PURCHASE,Umniah,340.955,JOD,Telecom,APPROVED
PTX1028086,CARD012019,C008268,2023-08-04 01:21:18,PURCHASE,Prime Cinemas,860.476,JOD,Entertainment,APPROVED
PTX123041,CARD001607,C001122,2023-08-04 01:55:45,PURCHASE,Amman Rotana,686.402,JOD,Hotels,APPROVED
PTX972153,CARD011372,C007799,2023-08-05 16:19:12,PURCHASE,Marriott,2823.657,EUR,Hotels,APPROVED
PTX198858,CARD002439,C001687,2023-08-05 22:24:47,PURCHASE,SmartBuy,534.884,JOD,Retail,APPROVED
PTX1028088,CARD012019,C008268,2023-08-06 10:41:29,PURCHASE,OpenAI,154.092,JOD,Online Services,APPROVED
PTX972150,CARD011372,C007799,2023-08-06 14:24:02,PURCHASE,Hypermax,3048.950,EUR,Groceries,APPROVED
PTX449093,CARD005303,C003666,2023-08-07 00:41:24,PURCHASE,H&M,1964.377,JOD,Clothing,APPROVED
PTX927207,CARD010870,C007456,2023-08-07 09:11:39,PURCHASE,PlayStation Network,2206.590,USD,Entertainment,APPROVED
PTX927216,CARD010870,C007456,2023-08-07 09:28:18,PURCHASE,American Eagle,3088.249,USD,Clothing,APPROVED
PTX435678,CARD005130,C003547,2023-08-07 16:45:57,PURCHASE,MedLabs,506.588,JOD,Healthcare,APPROVED
PTX166106,CARD002097,C001456,2023-08-07 17:02:12,PURCHASE,Hypermax,3443.760,EUR,Groceries,APPROVED
PTX927208,CARD010870,C007456,2023-08-08 01:36:46,PURCHASE,American Eagle,7754.252,USD,Clothing,APPROVED
PTX123042,CARD001607,C001122,2023-08-09 00:47:22,PURCHASE,Buffalo Wings,1552.495,JOD,Restaurants,APPROVED
PTX1028078,CARD012019,C008268,2023-08-09 09:16:57,PURCHASE,Royal Jordanian,308.908,JOD,Travel,APPROVED
PTX729820,CARD008622,C005907,2023-08-09 11:39:14,PURCHASE,Wizz Air,1095.284,JOD,Travel,APPROVED
PTX522894,CARD006177,C004261,2023-08-09 23:27:16,PURCHASE,MedLabs,503.896,JOD,Healthcare,APPROVED
PTX927206,CARD010870,C007456,2023-08-10 01:25:42,PURCHASE,Coursera,6426.425,USD,Education,APPROVED
PTX123039,CARD001607,C001122,2023-08-10 02:40:56,PURCHASE,Marriott,1238.112,JOD,Hotels,APPROVED
PTX449089,CARD005303,C003666,2023-08-10 08:40:40,PURCHASE,Microsoft 365,3656.499,JOD,Subscriptions,APPROVED
PTX997577,CARD011644,C007991,2023-08-10 10:34:44,PURCHASE,Safeway,215.132,JOD,Groceries,APPROVED
PTX435682,CARD005130,C003547,2023-08-10 12:34:02,PURCHASE,JoPetrol,251.657,JOD,Fuel,APPROVED
PTX522892,CARD006177,C004261,2023-08-10 12:58:54,PURCHASE,American Eagle,167.639,JOD,Clothing,APPROVED
PTX166101,CARD002097,C001456,2023-08-11 09:22:40,PURCHASE,SmartBuy,5545.707,EUR,Retail,APPROVED
PTX972149,CARD011372,C007799,2023-08-11 20:57:58,PURCHASE,Amazon Web Services,1740.735,EUR,Online Services,APPROVED
PTX1028082,CARD012019,C008268,2023-08-11 23:21:33,PURCHASE,Zain,482.814,JOD,Telecom,APPROVED
PTX435674,CARD005130,C003547,2023-08-12 03:42:45,PURCHASE,Zain,499.253,JOD,Telecom,APPROVED
PTX1084095,CARD012710,C008752,2023-08-12 04:31:32,PURCHASE,Almonds Coffee House,42.469,JOD,Restaurants,APPROVED
PTX1028080,CARD012019,C008268,2023-08-12 08:35:15,PURCHASE,Leaders Center,880.249,JOD,Electronics,APPROVED
PTX927209,CARD010870,C007456,2023-08-12 15:14:49,PURCHASE,Spotify,7742.700,USD,Subscriptions,APPROVED
PTX972151,CARD011372,C007799,2023-08-13 03:05:32,PURCHASE,PlayStation Network,512.720,EUR,Entertainment,APPROVED
PTX1084091,CARD012710,C008752,2023-08-13 06:45:32,PURCHASE,iSystem,460.177,JOD,Electronics,APPROVED
PTX972152,CARD011372,C007799,2023-08-13 10:50:57,PURCHASE,City Mall Store,1004.531,EUR,Retail,APPROVED
PTX972155,CARD011372,C007799,2023-08-13 13:10:09,PURCHASE,TotalEnergies,2058.845,EUR,Fuel,APPROVED
PTX1019795,CARD011909,C008189,2023-08-13 15:08:07,PURCHASE,Amazon Web Services,105.366,JOD,Online Services,APPROVED
PTX972154,CARD011372,C007799,2023-08-13 19:37:26,PURCHASE,Amman Rotana,442.597,EUR,Hotels,APPROVED
PTX435677,CARD005130,C003547,2023-08-14 02:27:10,PURCHASE,Zain,9.451,JOD,Telecom,APPROVED
PTX166108,CARD002097,C001456,2023-08-14 02:42:19,PURCHASE,Wizz Air,6162.097,EUR,Travel,APPROVED
PTX123045,CARD001607,C001122,2023-08-14 13:44:44,PURCHASE,Marriott,20.780,JOD,Hotels,APPROVED
PTX927210,CARD010870,C007456,2023-08-14 17:37:40,PURCHASE,City Mall Store,5133.795,USD,Retail,APPROVED
PTX729817,CARD008622,C005907,2023-08-14 18:30:32,PURCHASE,Royal Jordanian,1239.547,JOD,Travel,APPROVED
PTX636815,CARD007512,C005169,2023-08-14 18:42:29,PURCHASE,Almonds Coffee House,467.036,USD,Restaurants,APPROVED
PTX972156,CARD011372,C007799,2023-08-14 21:24:14,PURCHASE,Amman Rotana,2934.981,EUR,Hotels,APPROVED
PTX636816,CARD007512,C005169,2023-08-15 06:03:45,PURCHASE,Netflix,435.089,USD,Entertainment,APPROVED
PTX1084088,CARD012710,C008752,2023-08-15 10:36:21,PURCHASE,City Mall Store,192.598,JOD,Retail,APPROVED
PTX729819,CARD008622,C005907,2023-08-16 09:38:30,PURCHASE,American Eagle,3645.219,JOD,Clothing,APPROVED
PTX166107,CARD002097,C001456,2023-08-16 11:15:25,PURCHASE,Hypermax,1132.695,EUR,Groceries,APPROVED
PTX1028095,CARD012019,C008268,2023-08-16 15:58:41,PURCHASE,JoPetrol,964.191,JOD,Fuel,APPROVED
PTX927213,CARD010870,C007456,2023-08-16 20:17:09,PURCHASE,TotalEnergies,1876.844,USD,Fuel,APPROVED
PTX927214,CARD010870,C007456,2023-08-17 17:27:12,PURCHASE,H&M,6504.921,USD,Clothing,APPROVED
PTX729822,CARD008622,C005907,2023-08-18 02:38:24,PURCHASE,Amazon Web Services,3607.695,JOD,Online Services,APPROVED
