processor_transaction_id,card_id,customer_id,transaction_timestamp,transaction_type,merchant_name,amount,currency,merchant_category,auth_status
PTX997558,CARD011644,C007991,2023-06-01 15:56:02,PURCHASE,Orange,151.642,JOD,Telecom,APPROVED
PTX997560,CARD011644,C007991,2023-06-02 04:08:08,PURCHASE,H&M,22.992,JOD,Clothing,APPROVED
PTX729804,CARD008622,C005907,2023-06-02 11:23:03,PURCHASE,Leaders Center,169.990,JOD,Electronics,APPROVED
PTX288337,CARD003419,C002382,2023-06-02 19:33:42,PURCHASE,PlayStation Network,77.957,JOD,Entertainment,APPROVED
PTX636798,CARD007512,C005169,2023-06-03 06:45:52,PURCHASE,Leaders Center,541.818,USD,Electronics,APPROVED
PTX636799,CARD007512,C005169,2023-06-04 23:21:21,PURCHASE,Manaseer,500.310,USD,Fuel,APPROVED
PTX435659,CARD005130,C003547,2023-06-05 11:31:49,PURCHASE,Leaders Center,3.351,JOD,Electronics,APPROVED
PTX522878,CARD006177,C004261,2023-06-06 19:42:11,PURCHASE,Leaders Center,200.704,JOD,Electronics,APPROVED
PTX522882,CARD006177,C004261,2023-06-09 08:15:04,PURCHASE,Prime Cinemas,310.733,JOD,Entertainment,APPROVED
PTX997564,CARD011644,C007991,2023-06-09 11:15:26,PURCHASE,Microsoft 365,23.670,JOD,Subscriptions,APPROVED
PTX729805,CARD008622,C005907,2023-06-10 04:47:06,PURCHASE,Leaders Center,698.591,JOD,Electronics,APPROVED
PTX729800,CARD008622,C005907,2023-06-11 10:20:58,PURCHASE,PlayStation Network,1262.106,JOD,Entertainment,APPROVED
PTX997561,CARD011644,C007991,2023-06-11 18:03:04,PURCHASE,TotalEnergies,85.946,JOD,Fuel,APPROVED
PTX997559,CARD011644,C007991,2023-06-11 18:24:14,PURCHASE,Umniah,73.157,JOD,Telecom,APPROVED
PTX997557,CARD011644,C007991,2023-06-11 19:25:47,PURCHASE,Amman Rotana,66.565,JOD,Hotels,APPROVED
PTX997555,CARD011644,C007991,2023-06-12 03:48:25,PURCHASE,Microsoft 365,190.795,JOD,Subscriptions,APPROVED
PTX997554,CARD011644,C007991,2023-06-12 15:34:53,PURCHASE,Umniah,87.142,JOD,Telecom,APPROVED
PTX636803,CARD007512,C005169,2023-06-12 16:08:15,PURCHASE,SmartBuy,6957.150,USD,Electronics,APPROVED
PTX729803,CARD008622,C005907,2023-06-13 05:09:41,PURCHASE,Wizz Air,2395.531,JOD,Travel,APPROVED
PTX636804,CARD007512,C005169,2023-06-13 07:56:15,PURCHASE,DNA,9092.790,USD,Retail,APPROVED
PTX522877,CARD006177,C004261,2023-06-14 00:59:15,PURCHASE,Zain,504.802,JOD,Telecom,APPROVED
PTX435657,CARD005130,C003547,2023-06-14 02:04:07,PURCHASE,Udemy,24.939,JOD,Education,APPROVED
PTX198835,CARD002439,C001687,2023-06-14 09:12:26,PURCHASE,Google Services,521.539,JOD,Online Services,APPROVED
PTX435658,CARD005130,C003547,2023-06-15 05:49:46,PURCHASE,Booking.com,269.434,JOD,Travel,APPROVED
PTX1028074,CARD012019,C008268,2023-06-17 18:50:46,PURCHASE,Shawerma Reem,540.193,JOD,Restaurants,APPROVED
PTX435656,CARD005130,C003547,2023-06-18 02:50:31,PURCHASE,Microsoft 365,72.064,JOD,Subscriptions,APPROVED
PTX522881,CARD006177,C004261,2023-06-18 12:32:16,PURCHASE,OpenAI,385.789,JOD,Online Services,APPROVED
